j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000450492,-0.000142507,1.63132e-15
1,-2.93891,-0.000465213,-0.000133254,-9.2799e-05
2,-2.73623,-0.000387884,-0.00010489,-0.000179253
3,-2.53354,-0.000615632,-6.05908e-05,-0.000280951
4,-2.33086,-0.000777894,8.99865e-06,-0.000422174
5,-2.12818,0.00144455,0.000110544,-0.000354613
6,-1.92549,0.00262955,0.000152747,5.82625e-05
7,-1.72281,-0.00104307,8.69267e-05,0.000219039
8,-1.52013,-0.00187638,6.39562e-05,-7.6824e-05
9,-1.31744,0.000436522,0.000118069,-0.000222742
10,-1.11476,0.00308012,0.000154248,0.000133641
11,-0.912075,0.00020111,6.38952e-05,0.000466166
12,-0.709392,-0.0012191,-3.47198e-05,0.000363002
13,-0.506708,-0.000245811,-8.32536e-05,0.000214545
14,-0.304025,-0.00048554,-0.000121689,0.000140429
15,-0.101342,-0.000450078,-0.000140179,4.56117e-05
16,0.101342,-0.000450078,-0.000140179,-4.56117e-05
17,0.304025,-0.00048554,-0.000121689,-0.000140429
18,0.506708,-0.000245811,-8.32536e-05,-0.000214545
19,0.709392,-0.0012191,-3.47198e-05,-0.000363002
20,0.912075,0.00020111,6.38952e-05,-0.000466166
21,1.11476,0.00308012,0.000154248,-0.000133641
22,1.31744,0.000436522,0.000118069,0.000222742
23,1.52013,-0.00187638,6.39562e-05,7.6824e-05
24,1.72281,-0.00104307,8.69267e-05,-0.000219039
25,1.92549,0.00262955,0.000152747,-5.82625e-05
26,2.12818,0.00144455,0.000110544,0.000354613
27,2.33086,-0.000777894,8.99865e-06,0.000422174
28,2.53354,-0.000615632,-6.05908e-05,0.000280951
29,2.73623,-0.000387884,-0.00010489,0.000179253
30,2.93891,-0.000465213,-0.000133254,9.2799e-05
31,3.14159,-0.000450492,-0.000142507,1.63132e-15
