j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.00555477,-0.0307688,1.71176e-16
1,-2.93891,-0.0100391,-0.0308829,-0.00045445
2,-2.73623,-0.0452573,-0.0305846,-0.00605829
3,-2.53354,-0.0483453,-0.0284271,-0.0155441
4,-2.33086,-0.0353586,-0.0242835,-0.0240268
5,-2.12818,-0.021595,-0.0186874,-0.0297986
6,-1.92549,-0.00794957,-0.0122041,-0.0327927
7,-1.72281,0.00260029,-0.0053943,-0.0333348
8,-1.52013,0.00183869,0.0013087,-0.032885
9,-1.31744,0.00159145,0.00793617,-0.0325373
10,-1.11476,0.0021067,0.0144983,-0.0321626
11,-0.912075,0.00995701,0.0209738,-0.03094
12,-0.709392,0.0571764,0.0270403,-0.0241366
13,-0.506708,0.0664146,0.030758,-0.0116117
14,-0.304025,0.0229978,0.0317473,-0.00255047
15,-0.101342,0.00108462,0.0317919,-0.000109918
16,0.101342,0.00108462,0.0317919,0.000109918
17,0.304025,0.0229978,0.0317473,0.00255047
18,0.506708,0.0664146,0.030758,0.0116117
19,0.709392,0.0571764,0.0270403,0.0241366
20,0.912075,0.00995701,0.0209738,0.03094
21,1.11476,0.0021067,0.0144983,0.0321626
22,1.31744,0.00159145,0.00793617,0.0325373
23,1.52013,0.00183869,0.0013087,0.032885
24,1.72281,0.00260029,-0.0053943,0.0333348
25,1.92549,-0.00794957,-0.0122041,0.0327927
26,2.12818,-0.021595,-0.0186874,0.0297986
27,2.33086,-0.0353586,-0.0242835,0.0240268
28,2.53354,-0.0483453,-0.0284271,0.0155441
29,2.73623,-0.0452573,-0.0305846,0.00605829
30,2.93891,-0.0100391,-0.0308829,0.00045445
31,3.14159,0.00555477,-0.0307688,1.71176e-16
