j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.114885,0.138793,-9.58584e-16
1,-2.93891,0.119848,0.136433,0.0237882
2,-2.73623,0.134082,0.12915,0.0495219
3,-2.53354,0.139378,0.116359,0.0772347
4,-2.33086,0.094485,0.0978417,0.100935
5,-2.12818,0.0632929,0.0754432,0.116924
6,-1.92549,0.0498571,0.0504445,0.128391
7,-1.72281,0.0265506,0.0233977,0.136134
8,-1.52013,0.00169179,-0.00473981,0.138996
9,-1.31744,-0.0235021,-0.0329468,0.136786
10,-1.11476,-0.0474681,-0.0601884,0.129594
11,-0.912075,-0.0685993,-0.0854799,0.117831
12,-0.709392,-0.0857759,-0.107953,0.102187
13,-0.506708,-0.17832,-0.126903,0.0754229
14,-0.304025,-0.145141,-0.138527,0.0426428
15,-0.101342,-0.137821,-0.144189,0.013967
16,0.101342,-0.137821,-0.144189,-0.013967
17,0.304025,-0.145141,-0.138527,-0.0426428
18,0.506708,-0.17832,-0.126903,-0.0754229
19,0.709392,-0.0857759,-0.107953,-0.102187
20,0.912075,-0.0685993,-0.0854799,-0.117831
21,1.11476,-0.0474681,-0.0601884,-0.129594
22,1.31744,-0.0235021,-0.0329468,-0.136786
23,1.52013,0.00169179,-0.00473981,-0.138996
24,1.72281,0.0265506,0.0233977,-0.136134
25,1.92549,0.0498571,0.0504445,-0.128391
26,2.12818,0.0632929,0.0754432,-0.116924
27,2.33086,0.094485,0.0978417,-0.100935
28,2.53354,0.139378,0.116359,-0.0772347
29,2.73623,0.134082,0.12915,-0.0495219
30,2.93891,0.119848,0.136433,-0.0237882
31,3.14159,0.114885,0.138793,-9.58584e-16
