j,x_j,rho_j,phi_j,E_j
0,-3.14159,-1.32158e-05,3.4292e-05,5.05252e-16
1,-2.93891,-2.46807e-05,3.45635e-05,-3.84049e-06
2,-2.73623,4.12988e-05,3.58488e-05,-2.15638e-06
3,-2.53354,-0.000180798,3.54376e-05,-1.62935e-05
4,-2.33086,-0.00022359,4.24537e-05,-5.72749e-05
5,-2.12818,0.00191649,5.86549e-05,0.000114286
6,-1.92549,0.00232261,-3.8742e-06,0.000543884
7,-1.72281,-0.00257418,-0.000161818,0.00051839
8,-1.52013,-0.00426349,-0.000214012,-0.000174551
9,-1.31744,-0.000433014,-9.10604e-05,-0.000650502
10,-1.11476,0.00321377,4.96799e-05,-0.000368696
11,-0.912075,0.000837127,5.83967e-05,4.18284e-05
12,-0.709392,-0.000731298,3.2724e-05,5.25533e-05
13,-0.506708,0.000159712,3.70934e-05,-5.37224e-06
14,-0.304025,-4.04321e-05,3.49017e-05,6.71578e-06
15,-0.101342,-1.29183e-05,3.4371e-05,1.30916e-06
16,0.101342,-1.29183e-05,3.4371e-05,-1.30916e-06
17,0.304025,-4.04321e-05,3.49017e-05,-6.71578e-06
18,0.506708,0.000159712,3.70934e-05,5.37224e-06
19,0.709392,-0.000731298,3.2724e-05,-5.25533e-05
20,0.912075,0.000837127,5.83967e-05,-4.18284e-05
21,1.11476,0.00321377,4.96799e-05,0.000368696
22,1.31744,-0.000433014,-9.10604e-05,0.000650502
23,1.52013,-0.00426349,-0.000214012,0.000174551
24,1.72281,-0.00257418,-0.000161818,-0.00051839
25,1.92549,0.00232261,-3.8742e-06,-0.000543884
26,2.12818,0.00191649,5.86549e-05,-0.000114286
27,2.33086,-0.00022359,4.24537e-05,5.72749e-05
28,2.53354,-0.000180798,3.54376e-05,1.62935e-05
29,2.73623,4.12988e-05,3.58488e-05,2.15638e-06
30,2.93891,-2.46807e-05,3.45635e-05,3.84049e-06
31,3.14159,-1.32158e-05,3.4292e-05,5.05252e-16
