j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0128309,0.0441233,1.00994e-15
1,-2.93891,0.0143907,0.0443869,0.000158076
2,-2.73623,0.0456155,0.0440592,0.00623921
3,-2.53354,0.105957,0.0418577,0.0215998
4,-2.33086,0.0696657,0.0353034,0.0393977
5,-2.12818,0.00821068,0.0258872,0.0472898
6,-1.92549,-0.00558282,0.0161337,0.0475561
7,-1.72281,-0.005993,0.00660952,0.046383
8,-1.52013,0.00127385,-0.00266844,0.0459047
9,-1.31744,0.0004781,-0.0119987,0.0460823
10,-1.11476,-0.00236667,-0.0213487,0.0458909
11,-0.912075,-0.054159,-0.0306014,0.0401625
12,-0.709392,-0.0521543,-0.0376292,0.0293885
13,-0.506708,-0.064773,-0.0425145,0.0175389
14,-0.304025,-0.0454798,-0.0447389,0.0063657
15,-0.101342,-0.0086672,-0.0450949,0.000878349
16,0.101342,-0.0086672,-0.0450949,-0.000878349
17,0.304025,-0.0454798,-0.0447389,-0.0063657
18,0.506708,-0.064773,-0.0425145,-0.0175389
19,0.709392,-0.0521543,-0.0376292,-0.0293885
20,0.912075,-0.054159,-0.0306014,-0.0401625
21,1.11476,-0.00236667,-0.0213487,-0.0458909
22,1.31744,0.0004781,-0.0119987,-0.0460823
23,1.52013,0.00127385,-0.00266844,-0.0459047
24,1.72281,-0.005993,0.00660952,-0.046383
25,1.92549,-0.00558282,0.0161337,-0.0475561
26,2.12818,0.00821068,0.0258872,-0.0472898
27,2.33086,0.0696657,0.0353034,-0.0393977
28,2.53354,0.105957,0.0418577,-0.0215998
29,2.73623,0.0456155,0.0440592,-0.00623921
30,2.93891,0.0143907,0.0443869,-0.000158076
31,3.14159,-0.0128309,0.0441233,1.00994e-15
