j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0439483,-0.0896449,8.90114e-16
1,-2.93891,-0.0372467,-0.0887422,-0.00822844
2,-2.73623,-0.106011,-0.0863094,-0.0227464
3,-2.53354,-0.166443,-0.0795215,-0.0503574
4,-2.33086,-0.104334,-0.0658961,-0.0777984
5,-2.12818,-0.000645306,-0.0479846,-0.0884372
6,-1.92549,-0.00285265,-0.0300466,-0.0887917
7,-1.72281,0.00619727,-0.0119914,-0.0884527
8,-1.52013,0.00484665,0.00580917,-0.0873335
9,-1.31744,0.00323982,0.0234107,-0.086514
10,-1.11476,0.0173069,0.0408791,-0.0844318
11,-0.912075,0.041483,0.0576365,-0.0784739
12,-0.709392,0.140357,0.0726898,-0.0600459
13,-0.506708,0.122885,0.0819771,-0.0333685
14,-0.304025,0.072897,0.0862163,-0.0135275
15,-0.101342,0.0302938,0.0874607,-0.00307002
16,0.101342,0.0302938,0.0874607,0.00307002
17,0.304025,0.072897,0.0862163,0.0135275
18,0.506708,0.122885,0.0819771,0.0333685
19,0.709392,0.140357,0.0726898,0.0600459
20,0.912075,0.041483,0.0576365,0.0784739
21,1.11476,0.0173069,0.0408791,0.0844318
22,1.31744,0.00323982,0.0234107,0.086514
23,1.52013,0.00484665,0.00580917,0.0873335
24,1.72281,0.00619727,-0.0119914,0.0884527
25,1.92549,-0.00285265,-0.0300466,0.0887917
26,2.12818,-0.000645306,-0.0479846,0.0884372
27,2.33086,-0.104334,-0.0658961,0.0777984
28,2.53354,-0.166443,-0.0795215,0.0503574
29,2.73623,-0.106011,-0.0863094,0.0227464
30,2.93891,-0.0372467,-0.0887422,0.00822844
31,3.14159,-0.0439483,-0.0896449,8.90114e-16
