j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0839573,0.112888,5.81997e-16
1,-2.93891,0.109416,0.111163,0.0195968
2,-2.73623,0.103039,0.104944,0.0411273
3,-2.53354,0.125247,0.0944915,0.0642621
4,-2.33086,0.0706405,0.0788941,0.0841137
5,-2.12818,0.0301136,0.0603946,0.0943243
6,-1.92549,0.0449515,0.0406581,0.101931
7,-1.72281,0.0323884,0.019075,0.109769
8,-1.52013,0.00723537,-0.00383869,0.113785
9,-1.31744,-0.0267276,-0.0270496,0.111809
10,-1.11476,-0.0523324,-0.0491625,0.103797
11,-0.912075,-0.0327925,-0.0691256,0.0951706
12,-0.709392,-0.0864609,-0.0877415,0.0830853
13,-0.506708,-0.142539,-0.102806,0.0598781
14,-0.304025,-0.11316,-0.112014,0.033965
15,-0.101342,-0.110997,-0.116574,0.0112486
16,0.101342,-0.110997,-0.116574,-0.0112486
17,0.304025,-0.11316,-0.112014,-0.033965
18,0.506708,-0.142539,-0.102806,-0.0598781
19,0.709392,-0.0864609,-0.0877415,-0.0830853
20,0.912075,-0.0327925,-0.0691256,-0.0951706
21,1.11476,-0.0523324,-0.0491625,-0.103797
22,1.31744,-0.0267276,-0.0270496,-0.111809
23,1.52013,0.00723537,-0.00383869,-0.113785
24,1.72281,0.0323884,0.019075,-0.109769
25,1.92549,0.0449515,0.0406581,-0.101931
26,2.12818,0.0301136,0.0603946,-0.0943243
27,2.33086,0.0706405,0.0788941,-0.0841137
28,2.53354,0.125247,0.0944915,-0.0642621
29,2.73623,0.103039,0.104944,-0.0411273
30,2.93891,0.109416,0.111163,-0.0195968
31,3.14159,0.0839573,0.112888,5.81997e-16
