j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000504035,-0.000164291,-2.42194e-15
1,-2.93891,-0.00051921,-0.000153938,-0.000103697
2,-2.73623,-0.000440406,-0.000122255,-0.000200947
3,-2.53354,-0.000668477,-7.24805e-05,-0.000313323
4,-2.33086,-0.000846597,4.75548e-06,-0.000466863
5,-2.12818,0.00138214,0.00011677,-0.000412589
6,-1.92549,0.0026625,0.000172006,-2.69886e-06
7,-1.72281,-0.00085024,0.000117864,0.000180958
8,-1.52013,-0.00157061,9.86511e-05,-6.43745e-05
9,-1.31744,0.000542364,0.000143959,-0.000168578
10,-1.11476,0.00305759,0.000166987,0.000196247
11,-0.912075,0.000120295,6.44076e-05,0.000518298
12,-0.709392,-0.00127837,-4.31138e-05,0.000400937
13,-0.506708,-0.000295176,-9.8119e-05,0.000241471
14,-0.304025,-0.000540179,-0.000140998,0.000156815
15,-0.101342,-0.000503604,-0.000161687,5.10361e-05
16,0.101342,-0.000503604,-0.000161687,-5.10361e-05
17,0.304025,-0.000540179,-0.000140998,-0.000156815
18,0.506708,-0.000295176,-9.8119e-05,-0.000241471
19,0.709392,-0.00127837,-4.31138e-05,-0.000400937
20,0.912075,0.000120295,6.44076e-05,-0.000518298
21,1.11476,0.00305759,0.000166987,-0.000196247
22,1.31744,0.000542364,0.000143959,0.000168578
23,1.52013,-0.00157061,9.86511e-05,6.43745e-05
24,1.72281,-0.00085024,0.000117864,-0.000180958
25,1.92549,0.0026625,0.000172006,2.69886e-06
26,2.12818,0.00138214,0.00011677,0.000412589
27,2.33086,-0.000846597,4.75548e-06,0.000466863
28,2.53354,-0.000668477,-7.24805e-05,0.000313323
29,2.73623,-0.000440406,-0.000122255,0.000200947
30,2.93891,-0.00051921,-0.000153938,0.000103697
31,3.14159,-0.000504035,-0.000164291,-2.42194e-15
