j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0514681,0.025504,3.59469e-16
1,-2.93891,0.0376943,0.0244468,0.00903587
2,-2.73623,0.00832672,0.0218412,0.0136997
3,-2.53354,0.00354296,0.0188934,0.0149026
4,-2.33086,0.00219776,0.0158001,0.0154844
5,-2.12818,0.0191354,0.0126166,0.0176463
6,-1.92549,0.0266395,0.0086469,0.0222852
7,-1.72281,0.0134426,0.00358287,0.0263472
8,-1.52013,0.00248802,-0.00203339,0.0279616
9,-1.31744,-0.0337761,-0.00775185,0.0247909
10,-1.11476,-0.0387759,-0.0120828,0.0174383
11,-0.912075,-0.0205379,-0.0148208,0.0114274
12,-0.709392,0.0145933,-0.016715,0.0108249
13,-0.506708,0.0158146,-0.0192088,0.0139065
14,-0.304025,-0.0269372,-0.0223523,0.0127793
15,-0.101342,-0.0495821,-0.0243892,0.00502474
16,0.101342,-0.0495821,-0.0243892,-0.00502474
17,0.304025,-0.0269372,-0.0223523,-0.0127793
18,0.506708,0.0158146,-0.0192088,-0.0139065
19,0.709392,0.0145933,-0.016715,-0.0108249
20,0.912075,-0.0205379,-0.0148208,-0.0114274
21,1.11476,-0.0387759,-0.0120828,-0.0174383
22,1.31744,-0.0337761,-0.00775185,-0.0247909
23,1.52013,0.00248802,-0.00203339,-0.0279616
24,1.72281,0.0134426,0.00358287,-0.0263472
25,1.92549,0.0266395,0.0086469,-0.0222852
26,2.12818,0.0191354,0.0126166,-0.0176463
27,2.33086,0.00219776,0.0158001,-0.0154844
28,2.53354,0.00354296,0.0188934,-0.0149026
29,2.73623,0.00832672,0.0218412,-0.0136997
30,2.93891,0.0376943,0.0244468,-0.00903587
31,3.14159,0.0514681,0.025504,3.59469e-16
