j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00114194,-0.0387262,-0
1,-2.93891,-0.0168558,-0.0387028,-0.00182392
2,-2.73623,-0.0526622,-0.0379869,-0.00886899
3,-2.53354,-0.055394,-0.0351076,-0.0198196
4,-2.33086,-0.0444865,-0.0299527,-0.0299417
5,-2.12818,-0.0344328,-0.0229702,-0.0379395
6,-1.92549,0.00197416,-0.0145733,-0.0412289
7,-1.72281,0.00186093,-0.00625742,-0.0408402
8,-1.52013,0.0026037,0.00198199,-0.0403878
9,-1.31744,0.003825,0.0101144,-0.0397363
10,-1.11476,0.00562068,0.0180898,-0.038779
11,-0.912075,0.014154,0.0258342,-0.036775
12,-0.709392,0.0627921,0.0329971,-0.0289772
13,-0.506708,0.0731695,0.0375806,-0.0151986
14,-0.304025,0.0299826,0.0391582,-0.00474501
15,-0.101342,0.00841963,0.039504,-0.00085326
16,0.101342,0.00841963,0.039504,0.00085326
17,0.304025,0.0299826,0.0391582,0.00474501
18,0.506708,0.0731695,0.0375806,0.0151986
19,0.709392,0.0627921,0.0329971,0.0289772
20,0.912075,0.014154,0.0258342,0.036775
21,1.11476,0.00562068,0.0180898,0.038779
22,1.31744,0.003825,0.0101144,0.0397363
23,1.52013,0.0026037,0.00198199,0.0403878
24,1.72281,0.00186093,-0.00625742,0.0408402
25,1.92549,0.00197416,-0.0145733,0.0412289
26,2.12818,-0.0344328,-0.0229702,0.0379395
27,2.33086,-0.0444865,-0.0299527,0.0299417
28,2.53354,-0.055394,-0.0351076,0.0198196
29,2.73623,-0.0526622,-0.0379869,0.00886899
30,2.93891,-0.0168558,-0.0387028,0.00182392
31,3.14159,-0.00114194,-0.0387262,-0
