j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0692917,0.0824737,-9.58584e-16
1,-2.93891,0.0904031,0.0810504,0.0161837
2,-2.73623,0.0697672,0.0759133,0.0324157
3,-2.53354,0.0834597,0.0679102,0.0479439
4,-2.33086,0.0411116,0.0564785,0.0605682
5,-2.12818,0.0182532,0.0433578,0.0665843
6,-1.92549,0.0422646,0.0294874,0.0727173
7,-1.72281,0.0313584,0.0138807,0.0801784
8,-1.52013,0.00751193,-0.00301428,0.0841176
9,-1.31744,-0.0242597,-0.0202178,0.0824203
10,-1.11476,-0.0494155,-0.0364247,0.074954
11,-0.912075,-0.0412207,-0.0506017,0.0657687
12,-0.709392,-0.06157,-0.0630852,0.0553518
13,-0.506708,-0.0620105,-0.0730394,0.0428279
14,-0.304025,-0.0854485,-0.0804462,0.0278842
15,-0.101342,-0.0948507,-0.0843427,0.00961233
16,0.101342,-0.0948507,-0.0843427,-0.00961233
17,0.304025,-0.0854485,-0.0804462,-0.0278842
18,0.506708,-0.0620105,-0.0730394,-0.0428279
19,0.709392,-0.06157,-0.0630852,-0.0553518
20,0.912075,-0.0412207,-0.0506017,-0.0657687
21,1.11476,-0.0494155,-0.0364247,-0.074954
22,1.31744,-0.0242597,-0.0202178,-0.0824203
23,1.52013,0.00751193,-0.00301428,-0.0841176
24,1.72281,0.0313584,0.0138807,-0.0801784
25,1.92549,0.0422646,0.0294874,-0.0727173
26,2.12818,0.0182532,0.0433578,-0.0665843
27,2.33086,0.0411116,0.0564785,-0.0605682
28,2.53354,0.0834597,0.0679102,-0.0479439
29,2.73623,0.0697672,0.0759133,-0.0324157
30,2.93891,0.0904031,0.0810504,-0.0161837
31,3.14159,0.0692917,0.0824737,-9.58584e-16
