j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0205201,-0.0581342,-9.07231e-16
1,-2.93891,-0.0122049,-0.0577127,-0.0033164
2,-2.73623,-0.0743686,-0.0567899,-0.0120899
3,-2.53354,-0.0815284,-0.0528119,-0.0278888
4,-2.33086,-0.122728,-0.0454847,-0.0485884
5,-2.12818,-0.00226098,-0.0331157,-0.061255
6,-1.92549,0.00516282,-0.0206539,-0.0609609
7,-1.72281,0.0103649,-0.0084042,-0.0593873
8,-1.52013,0.00142055,0.00341973,-0.058193
9,-1.31744,-0.00651403,0.0151853,-0.0587092
10,-1.11476,0.00646298,0.0272185,-0.0587143
11,-0.912075,0.0295619,0.0389861,-0.0550635
12,-0.709392,0.116683,0.0495394,-0.0402428
13,-0.506708,0.09296,0.0552992,-0.0189972
14,-0.304025,0.043303,0.0572402,-0.00518805
15,-0.101342,0.0039453,0.0574023,-0.000399823
16,0.101342,0.0039453,0.0574023,0.000399823
17,0.304025,0.043303,0.0572402,0.00518805
18,0.506708,0.09296,0.0552992,0.0189972
19,0.709392,0.116683,0.0495394,0.0402428
20,0.912075,0.0295619,0.0389861,0.0550635
21,1.11476,0.00646298,0.0272185,0.0587143
22,1.31744,-0.00651403,0.0151853,0.0587092
23,1.52013,0.00142055,0.00341973,0.058193
24,1.72281,0.0103649,-0.0084042,0.0593873
25,1.92549,0.00516282,-0.0206539,0.0609609
26,2.12818,-0.00226098,-0.0331157,0.061255
27,2.33086,-0.122728,-0.0454847,0.0485884
28,2.53354,-0.0815284,-0.0528119,0.0278888
29,2.73623,-0.0743686,-0.0567899,0.0120899
30,2.93891,-0.0122049,-0.0577127,0.0033164
31,3.14159,-0.0205201,-0.0581342,-9.07231e-16
