j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00199223,-0.000800418,1.54727e-15
1,-2.93891,-0.00204079,-0.000759497,-0.000408712
2,-2.73623,-0.00189411,-0.000634739,-0.000807482
3,-2.53354,-0.00201767,-0.000432171,-0.00120391
4,-2.33086,-0.00298398,-0.000146715,-0.00171079
5,-2.12818,-0.001454,0.000261325,-0.00216054
6,-1.92549,0.00272809,0.000729096,-0.00203142
7,-1.72281,0.0057444,0.00108479,-0.0011728
8,-1.52013,0.00959439,0.00120451,0.000381657
9,-1.31744,0.00355941,0.000930084,0.00171469
10,-1.11476,0.00115453,0.000509434,0.0021924
11,-0.912075,-0.00291545,4.13559e-05,0.00201395
12,-0.709392,-0.00280779,-0.000306954,0.00143395
13,-0.506708,-0.00157059,-0.000539919,0.000990234
14,-0.304025,-0.00211022,-0.000708362,0.000617214
15,-0.101342,-0.0019901,-0.000790116,0.00020168
16,0.101342,-0.0019901,-0.000790116,-0.00020168
17,0.304025,-0.00211022,-0.000708362,-0.000617214
18,0.506708,-0.00157059,-0.000539919,-0.000990234
19,0.709392,-0.00280779,-0.000306954,-0.00143395
20,0.912075,-0.00291545,4.13559e-05,-0.00201395
21,1.11476,0.00115453,0.000509434,-0.0021924
22,1.31744,0.00355941,0.000930084,-0.00171469
23,1.52013,0.00959439,0.00120451,-0.000381657
24,1.72281,0.0057444,0.00108479,0.0011728
25,1.92549,0.00272809,0.000729096,0.00203142
26,2.12818,-0.001454,0.000261325,0.00216054
27,2.33086,-0.00298398,-0.000146715,0.00171079
28,2.53354,-0.00201767,-0.000432171,0.00120391
29,2.73623,-0.00189411,-0.000634739,0.000807482
30,2.93891,-0.00204079,-0.000759497,0.000408712
31,3.14159,-0.00199223,-0.000800418,1.54727e-15
