j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0578852,-0.102278,-2.39646e-16
1,-2.93891,-0.0731291,-0.101089,-0.0132772
2,-2.73623,-0.111193,-0.0968957,-0.0319567
3,-2.53354,-0.184948,-0.0881347,-0.0619681
4,-2.33086,-0.0540075,-0.0717759,-0.0861843
5,-2.12818,-0.0224001,-0.0531984,-0.0939276
6,-1.92549,-0.016779,-0.0337008,-0.097898
7,-1.72281,-0.00486514,-0.0135138,-0.100092
8,-1.52013,0.00881157,0.00687299,-0.0996916
9,-1.31744,0.0225864,0.0268978,-0.0965096
10,-1.11476,0.0350419,0.0459948,-0.0906695
11,-0.912075,0.0470499,0.0636522,-0.0823502
12,-0.709392,0.103914,0.0793768,-0.0670513
13,-0.506708,0.123289,0.0908326,-0.0440262
14,-0.304025,0.0855898,0.0972236,-0.022858
15,-0.101342,0.0699821,0.100098,-0.00709211
16,0.101342,0.0699821,0.100098,0.00709211
17,0.304025,0.0855898,0.0972236,0.022858
18,0.506708,0.123289,0.0908326,0.0440262
19,0.709392,0.103914,0.0793768,0.0670513
20,0.912075,0.0470499,0.0636522,0.0823502
21,1.11476,0.0350419,0.0459948,0.0906695
22,1.31744,0.0225864,0.0268978,0.0965096
23,1.52013,0.00881157,0.00687299,0.0996916
24,1.72281,-0.00486514,-0.0135138,0.100092
25,1.92549,-0.016779,-0.0337008,0.097898
26,2.12818,-0.0224001,-0.0531984,0.0939276
27,2.33086,-0.0540075,-0.0717759,0.0861843
28,2.53354,-0.184948,-0.0881347,0.0619681
29,2.73623,-0.111193,-0.0968957,0.0319567
30,2.93891,-0.0731291,-0.101089,0.0132772
31,3.14159,-0.0578852,-0.102278,-2.39646e-16
