j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.00830426,0.0447009,-2.46493e-15
1,-2.93891,0.0219692,0.0445304,0.00306797
2,-2.73623,0.0566184,0.0434573,0.0110322
3,-2.53354,0.0782949,0.0400583,0.0247045
4,-2.33086,0.0433568,0.0334429,0.0370329
5,-2.12818,0.0130278,0.0250464,0.042747
6,-1.92549,0.00821631,0.0161147,0.0448999
7,-1.72281,0.00481712,0.00684544,0.0462208
8,-1.52013,0.00037232,-0.00262169,0.0467467
9,-1.31744,-0.00532232,-0.0121041,0.046245
10,-1.11476,-0.0250582,-0.0213679,0.0431662
11,-0.912075,-0.0501353,-0.0296023,0.035546
12,-0.709392,-0.0300637,-0.0357771,0.0274185
13,-0.506708,-0.0362679,-0.0407168,0.0206963
14,-0.304025,-0.0407955,-0.0441667,0.0128866
15,-0.101342,-0.0431822,-0.0459406,0.00437616
16,0.101342,-0.0431822,-0.0459406,-0.00437616
17,0.304025,-0.0407955,-0.0441667,-0.0128866
18,0.506708,-0.0362679,-0.0407168,-0.0206963
19,0.709392,-0.0300637,-0.0357771,-0.0274185
20,0.912075,-0.0501353,-0.0296023,-0.035546
21,1.11476,-0.0250582,-0.0213679,-0.0431662
22,1.31744,-0.00532232,-0.0121041,-0.046245
23,1.52013,0.00037232,-0.00262169,-0.0467467
24,1.72281,0.00481712,0.00684544,-0.0462208
25,1.92549,0.00821631,0.0161147,-0.0448999
26,2.12818,0.0130278,0.0250464,-0.042747
27,2.33086,0.0433568,0.0334429,-0.0370329
28,2.53354,0.0782949,0.0400583,-0.0247045
29,2.73623,0.0566184,0.0434573,-0.0110322
30,2.93891,0.0219692,0.0445304,-0.00306797
31,3.14159,0.00830426,0.0447009,-2.46493e-15
