j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0808046,0.105555,-2.15681e-15
1,-2.93891,0.105115,0.103895,0.0188414
2,-2.73623,0.0948849,0.0979173,0.0391097
3,-2.53354,0.114712,0.0880415,0.0603506
4,-2.33086,0.0631479,0.0734532,0.0783752
5,-2.12818,0.027226,0.0562708,0.0875339
6,-1.92549,0.0445554,0.0379699,0.0948083
7,-1.72281,0.0323701,0.0178386,0.102604
8,-1.52013,0.00736016,-0.00362239,0.10663
9,-1.31744,-0.0262555,-0.0253858,0.104716
10,-1.11476,-0.051882,-0.0460706,0.0967969
11,-0.912075,-0.0303854,-0.064624,0.0884598
12,-0.709392,-0.0893146,-0.0819293,0.0763292
13,-0.506708,-0.11797,-0.0955654,0.0553226
14,-0.304025,-0.106484,-0.104355,0.0325761
15,-0.101342,-0.107482,-0.108771,0.0108924
16,0.101342,-0.107482,-0.108771,-0.0108924
17,0.304025,-0.106484,-0.104355,-0.0325761
18,0.506708,-0.11797,-0.0955654,-0.0553226
19,0.709392,-0.0893146,-0.0819293,-0.0763292
20,0.912075,-0.0303854,-0.064624,-0.0884598
21,1.11476,-0.051882,-0.0460706,-0.0967969
22,1.31744,-0.0262555,-0.0253858,-0.104716
23,1.52013,0.00736016,-0.00362239,-0.10663
24,1.72281,0.0323701,0.0178386,-0.102604
25,1.92549,0.0445554,0.0379699,-0.0948083
26,2.12818,0.027226,0.0562708,-0.0875339
27,2.33086,0.0631479,0.0734532,-0.0783752
28,2.53354,0.114712,0.0880415,-0.0603506
29,2.73623,0.0948849,0.0979173,-0.0391097
30,2.93891,0.105115,0.103895,-0.0188414
31,3.14159,0.0808046,0.105555,-2.15681e-15
