j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0521159,-0.0962466,-2.73881e-16
1,-2.93891,-0.0675452,-0.0951761,-0.0121267
2,-2.73623,-0.105674,-0.0913308,-0.029681
3,-2.53354,-0.169803,-0.0831444,-0.0575983
4,-2.33086,-0.0602671,-0.0679824,-0.080914
5,-2.12818,-0.0199995,-0.0503446,-0.0890483
6,-1.92549,-0.0147984,-0.0318852,-0.0925748
7,-1.72281,-0.00413524,-0.0128178,-0.0944936
8,-1.52013,0.00820687,0.0064194,-0.0940809
9,-1.31744,0.0206944,0.0253195,-0.091152
10,-1.11476,0.0320796,0.0433694,-0.0858038
11,-0.912075,0.0439576,0.0601015,-0.0780981
12,-0.709392,0.100352,0.0750278,-0.0634735
13,-0.506708,0.118894,0.0858316,-0.0412547
14,-0.304025,0.0803034,0.0917511,-0.0210677
15,-0.101342,0.0637922,0.0943717,-0.00646481
16,0.101342,0.0637922,0.0943717,0.00646481
17,0.304025,0.0803034,0.0917511,0.0210677
18,0.506708,0.118894,0.0858316,0.0412547
19,0.709392,0.100352,0.0750278,0.0634735
20,0.912075,0.0439576,0.0601015,0.0780981
21,1.11476,0.0320796,0.0433694,0.0858038
22,1.31744,0.0206944,0.0253195,0.091152
23,1.52013,0.00820687,0.0064194,0.0940809
24,1.72281,-0.00413524,-0.0128178,0.0944936
25,1.92549,-0.0147984,-0.0318852,0.0925748
26,2.12818,-0.0199995,-0.0503446,0.0890483
27,2.33086,-0.0602671,-0.0679824,0.080914
28,2.53354,-0.169803,-0.0831444,0.0575983
29,2.73623,-0.105674,-0.0913308,0.029681
30,2.93891,-0.0675452,-0.0951761,0.0121267
31,3.14159,-0.0521159,-0.0962466,-2.73881e-16
