j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.00125734,0.000490098,1.6465e-15
1,-2.93891,0.00109361,0.000464272,0.00023825
2,-2.73623,0.000628769,0.00039352,0.000412799
3,-2.53354,0.00147751,0.000296937,0.000626253
4,-2.33086,0.00269721,0.000139658,0.00104933
5,-2.12818,0.00138101,-0.000128425,0.00146262
6,-1.92549,-0.000808751,-0.00045324,0.00152061
7,-1.72281,-0.00460722,-0.000744832,0.00097175
8,-1.52013,-0.00814515,-0.000847156,-0.000320597
9,-1.31744,-0.00224628,-0.000614872,-0.00137368
10,-1.11476,0.000422352,-0.00029031,-0.00155852
11,-0.912075,0.00214295,1.69009e-05,-0.00129855
12,-0.709392,0.00259375,0.000236079,-0.000818525
13,-0.506708,0.000755257,0.000348704,-0.000479131
14,-0.304025,0.000656025,0.000430302,-0.000336109
15,-0.101342,0.00133028,0.000484951,-0.000134813
16,0.101342,0.00133028,0.000484951,0.000134813
17,0.304025,0.000656025,0.000430302,0.000336109
18,0.506708,0.000755257,0.000348704,0.000479131
19,0.709392,0.00259375,0.000236079,0.000818525
20,0.912075,0.00214295,1.69009e-05,0.00129855
21,1.11476,0.000422352,-0.00029031,0.00155852
22,1.31744,-0.00224628,-0.000614872,0.00137368
23,1.52013,-0.00814515,-0.000847156,0.000320597
24,1.72281,-0.00460722,-0.000744832,-0.00097175
25,1.92549,-0.000808751,-0.00045324,-0.00152061
26,2.12818,0.00138101,-0.000128425,-0.00146262
27,2.33086,0.00269721,0.000139658,-0.00104933
28,2.53354,0.00147751,0.000296937,-0.000626253
29,2.73623,0.000628769,0.00039352,-0.000412799
30,2.93891,0.00109361,0.000464272,-0.00023825
31,3.14159,0.00125734,0.000490098,1.6465e-15
