j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00146573,-0.000631502,-2.39378e-16
1,-2.93891,-0.00155663,-0.000601396,-0.000306291
2,-2.73623,-0.00138552,-0.000507342,-0.000604453
3,-2.53354,-0.00126442,-0.00035637,-0.000873003
4,-2.33086,-0.0026342,-0.000153455,-0.0012681
5,-2.12818,-0.00256024,0.000157674,-0.00179451
6,-1.92549,0.00131462,0.00057398,-0.00192074
7,-1.72281,0.00572768,0.00093628,-0.00120707
8,-1.52013,0.010104,0.00106328,0.000397344
9,-1.31744,0.00288378,0.00077521,0.00171355
10,-1.11476,-0.000447032,0.000368668,0.00196049
11,-0.912075,-0.00341694,-1.95091e-05,0.00156891
12,-0.709392,-0.00196609,-0.000267316,0.00102339
13,-0.506708,-0.000914704,-0.000434356,0.000731441
14,-0.304025,-0.00169117,-0.000563818,0.000467358
15,-0.101342,-0.00146027,-0.000623807,0.000147986
16,0.101342,-0.00146027,-0.000623807,-0.000147986
17,0.304025,-0.00169117,-0.000563818,-0.000467358
18,0.506708,-0.000914704,-0.000434356,-0.000731441
19,0.709392,-0.00196609,-0.000267316,-0.00102339
20,0.912075,-0.00341694,-1.95091e-05,-0.00156891
21,1.11476,-0.000447032,0.000368668,-0.00196049
22,1.31744,0.00288378,0.00077521,-0.00171355
23,1.52013,0.010104,0.00106328,-0.000397344
24,1.72281,0.00572768,0.00093628,0.00120707
25,1.92549,0.00131462,0.00057398,0.00192074
26,2.12818,-0.00256024,0.000157674,0.00179451
27,2.33086,-0.0026342,-0.000153455,0.0012681
28,2.53354,-0.00126442,-0.00035637,0.000873003
29,2.73623,-0.00138552,-0.000507342,0.000604453
30,2.93891,-0.00155663,-0.000601396,0.000306291
31,3.14159,-0.00146573,-0.000631502,-2.39378e-16
