j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000990477,0.000433155,4.60837e-16
1,-2.93891,0.000984455,0.00041281,0.000200143
2,-2.73623,0.00102735,0.000352024,0.000404023
3,-2.53354,0.000835373,0.000249033,0.000592795
4,-2.33086,0.00101536,0.000111724,0.000780352
5,-2.12818,0.002765,-6.72959e-05,0.00116346
6,-1.92549,0.0013405,-0.000359904,0.00157952
7,-1.72281,-0.00581062,-0.00070758,0.00112651
8,-1.52013,-0.00897709,-0.000816554,-0.000372102
9,-1.31744,-0.00249528,-0.000556743,-0.00153473
10,-1.11476,0.00317367,-0.000194424,-0.00146598
11,-0.912075,0.00216402,3.75182e-05,-0.000925052
12,-0.709392,0.000414448,0.000180561,-0.000663746
13,-0.506708,0.00110069,0.000306579,-0.000510199
14,-0.304025,0.000976273,0.000387379,-0.000299717
15,-0.101342,0.000990606,0.000428074,-0.00010039
16,0.101342,0.000990606,0.000428074,0.00010039
17,0.304025,0.000976273,0.000387379,0.000299717
18,0.506708,0.00110069,0.000306579,0.000510199
19,0.709392,0.000414448,0.000180561,0.000663746
20,0.912075,0.00216402,3.75182e-05,0.000925052
21,1.11476,0.00317367,-0.000194424,0.00146598
22,1.31744,-0.00249528,-0.000556743,0.00153473
23,1.52013,-0.00897709,-0.000816554,0.000372102
24,1.72281,-0.00581062,-0.00070758,-0.00112651
25,1.92549,0.0013405,-0.000359904,-0.00157952
26,2.12818,0.002765,-6.72959e-05,-0.00116346
27,2.33086,0.00101536,0.000111724,-0.000780352
28,2.53354,0.000835373,0.000249033,-0.000592795
29,2.73623,0.00102735,0.000352024,-0.000404023
30,2.93891,0.000984455,0.00041281,-0.000200143
31,3.14159,0.000990477,0.000433155,4.60837e-16
