j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0751583,0.109149,4.79292e-16
1,-2.93891,0.0856111,0.107605,0.0162926
2,-2.73623,0.112466,0.102545,0.0363661
3,-2.53354,0.125826,0.0928637,0.0605149
4,-2.33086,0.0812736,0.0780138,0.0815028
5,-2.12818,0.046181,0.0598252,0.0944192
6,-1.92549,0.0344143,0.0397394,0.102587
7,-1.72281,0.018532,0.0182399,0.107953
8,-1.52013,0.00115554,-0.00402098,0.109948
9,-1.31744,-0.0170111,-0.0263293,0.108341
10,-1.11476,-0.034819,-0.0479388,0.103088
11,-0.912075,-0.0520965,-0.0681179,0.0942802
12,-0.709392,-0.0920296,-0.0861569,0.0796742
13,-0.506708,-0.140109,-0.100415,0.0561489
14,-0.304025,-0.101075,-0.108918,0.0317068
15,-0.101342,-0.105898,-0.113268,0.0107319
16,0.101342,-0.105898,-0.113268,-0.0107319
17,0.304025,-0.101075,-0.108918,-0.0317068
18,0.506708,-0.140109,-0.100415,-0.0561489
19,0.709392,-0.0920296,-0.0861569,-0.0796742
20,0.912075,-0.0520965,-0.0681179,-0.0942802
21,1.11476,-0.034819,-0.0479388,-0.103088
22,1.31744,-0.0170111,-0.0263293,-0.108341
23,1.52013,0.00115554,-0.00402098,-0.109948
24,1.72281,0.018532,0.0182399,-0.107953
25,1.92549,0.0344143,0.0397394,-0.102587
26,2.12818,0.046181,0.0598252,-0.0944192
27,2.33086,0.0812736,0.0780138,-0.0815028
28,2.53354,0.125826,0.0928637,-0.0605149
29,2.73623,0.112466,0.102545,-0.0363661
30,2.93891,0.0856111,0.107605,-0.0162926
31,3.14159,0.0751583,0.109149,4.79292e-16
