j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000396605,-0.000120616,1.63306e-15
1,-2.93891,-0.000410882,-0.000112469,-8.18321e-05
2,-2.73623,-0.000335018,-8.74435e-05,-0.000157423
3,-2.53354,-0.000562353,-4.86552e-05,-0.000248364
4,-2.33086,-0.000708952,1.3235e-05,-0.0003772
5,-2.12818,0.00150628,0.000104249,-0.000296397
6,-1.92549,0.00259535,0.000133385,0.000119269
7,-1.72281,-0.0012359,5.59015e-05,0.000257038
8,-1.52013,-0.00218106,2.919e-05,-8.92431e-05
9,-1.31744,0.000329889,9.20777e-05,-0.000276844
10,-1.11476,0.0031014,0.000141414,7.0888e-05
11,-0.912075,0.000281745,6.33421e-05,0.000413741
12,-0.709392,-0.00115934,-2.63035e-05,0.000324804
13,-0.506708,-0.000196058,-6.83228e-05,0.000187446
14,-0.304025,-0.000430585,-0.000102288,0.000123941
15,-0.101342,-0.000396208,-0.000118564,4.01524e-05
16,0.101342,-0.000396208,-0.000118564,-4.01524e-05
17,0.304025,-0.000430585,-0.000102288,-0.000123941
18,0.506708,-0.000196058,-6.83228e-05,-0.000187446
19,0.709392,-0.00115934,-2.63035e-05,-0.000324804
20,0.912075,0.000281745,6.33421e-05,-0.000413741
21,1.11476,0.0031014,0.000141414,-7.0888e-05
22,1.31744,0.000329889,9.20777e-05,0.000276844
23,1.52013,-0.00218106,2.919e-05,8.92431e-05
24,1.72281,-0.0012359,5.59015e-05,-0.000257038
25,1.92549,0.00259535,0.000133385,-0.000119269
26,2.12818,0.00150628,0.000104249,0.000296397
27,2.33086,-0.000708952,1.3235e-05,0.0003772
28,2.53354,-0.000562353,-4.86552e-05,0.000248364
29,2.73623,-0.000335018,-8.74435e-05,0.000157423
30,2.93891,-0.000410882,-0.000112469,8.18321e-05
31,3.14159,-0.000396605,-0.000120616,1.63306e-15
