j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0887061,-0.138973,1.02705e-15
1,-2.93891,-0.0823992,-0.137151,-0.0173401
2,-2.73623,-0.161037,-0.131944,-0.0420103
3,-2.53354,-0.292401,-0.120121,-0.0879624
4,-2.33086,-0.0436817,-0.0962867,-0.122022
5,-2.12818,-0.0105547,-0.0706577,-0.127518
6,-1.92549,-0.0217288,-0.0445951,-0.13079
7,-1.72281,-0.00449778,-0.0176399,-0.133448
8,-1.52013,0.0117132,0.00950013,-0.132716
9,-1.31744,0.0243769,0.0361589,-0.129059
10,-1.11476,0.0378494,0.0618163,-0.122753
11,-0.912075,0.0548272,0.0859188,-0.113361
12,-0.709392,0.166368,0.107769,-0.0909445
13,-0.506708,0.161961,0.122785,-0.0576711
14,-0.304025,0.122449,0.131147,-0.0288485
15,-0.101342,0.0811082,0.134479,-0.00821964
16,0.101342,0.0811082,0.134479,0.00821964
17,0.304025,0.122449,0.131147,0.0288485
18,0.506708,0.161961,0.122785,0.0576711
19,0.709392,0.166368,0.107769,0.0909445
20,0.912075,0.0548272,0.0859188,0.113361
21,1.11476,0.0378494,0.0618163,0.122753
22,1.31744,0.0243769,0.0361589,0.129059
23,1.52013,0.0117132,0.00950013,0.132716
24,1.72281,-0.00449778,-0.0176399,0.133448
25,1.92549,-0.0217288,-0.0445951,0.13079
26,2.12818,-0.0105547,-0.0706577,0.127518
27,2.33086,-0.0436817,-0.0962867,0.122022
28,2.53354,-0.292401,-0.120121,0.0879624
29,2.73623,-0.161037,-0.131944,0.0420103
30,2.93891,-0.0823992,-0.137151,0.0173401
31,3.14159,-0.0887061,-0.138973,1.02705e-15
