j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000310767,4.95627e-05,-1.69838e-17
1,-2.93891,0.000157709,4.31794e-05,4.74762e-05
2,-2.73623,0.000282032,3.03174e-05,9.20403e-05
3,-2.53354,0.000808405,5.86934e-06,0.000202547
4,-2.33086,-0.000495033,-5.17885e-05,0.000234305
5,-2.12818,-0.00221206,-8.911e-05,-4.00367e-05
6,-1.92549,-0.000728234,-3.55589e-05,-0.000338011
7,-1.72281,0.00116364,4.79085e-05,-0.000293886
8,-1.52013,0.00274297,8.35728e-05,0.000102017
9,-1.31744,-1.20519e-05,6.5542e-06,0.000378773
10,-1.11476,-0.0014549,-6.99693e-05,0.000230109
11,-0.912075,-0.00201483,-8.67245e-05,-0.00012152
12,-0.709392,0.000492381,-2.07093e-05,-0.000275807
13,-0.506708,0.000872653,2.50787e-05,-0.000137473
14,-0.304025,-8.24094e-05,3.50175e-05,-5.73878e-05
15,-0.101342,0.000324345,4.83418e-05,-3.28697e-05
16,0.101342,0.000324345,4.83418e-05,3.28697e-05
17,0.304025,-8.24094e-05,3.50175e-05,5.73878e-05
18,0.506708,0.000872653,2.50787e-05,0.000137473
19,0.709392,0.000492381,-2.07093e-05,0.000275807
20,0.912075,-0.00201483,-8.67245e-05,0.00012152
21,1.11476,-0.0014549,-6.99693e-05,-0.000230109
22,1.31744,-1.20519e-05,6.5542e-06,-0.000378773
23,1.52013,0.00274297,8.35728e-05,-0.000102017
24,1.72281,0.00116364,4.79085e-05,0.000293886
25,1.92549,-0.000728234,-3.55589e-05,0.000338011
26,2.12818,-0.00221206,-8.911e-05,4.00367e-05
27,2.33086,-0.000495033,-5.17885e-05,-0.000234305
28,2.53354,0.000808405,5.86934e-06,-0.000202547
29,2.73623,0.000282032,3.03174e-05,-9.20403e-05
30,2.93891,0.000157709,4.31794e-05,-4.74762e-05
31,3.14159,0.000310767,4.95627e-05,-1.69838e-17
