j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0914986,-0.141008,4.79292e-16
1,-2.93891,-0.0849692,-0.139129,-0.0178835
2,-2.73623,-0.166291,-0.133759,-0.0433467
3,-2.53354,-0.290397,-0.121558,-0.0896282
4,-2.33086,-0.0428978,-0.0974267,-0.123405
5,-2.12818,-0.0110744,-0.0715334,-0.128875
6,-1.92549,-0.0232586,-0.0451852,-0.132354
7,-1.72281,-0.00542131,-0.0178815,-0.13526
8,-1.52013,0.0121834,0.00964484,-0.134575
9,-1.31744,0.0259572,0.0366707,-0.13071
10,-1.11476,0.0391273,0.0626303,-0.124114
11,-0.912075,0.0547928,0.0869824,-0.114596
12,-0.709392,0.16623,0.109084,-0.0921972
13,-0.506708,0.162666,0.124356,-0.0588662
14,-0.304025,0.124836,0.132946,-0.0297303
15,-0.101342,0.0842655,0.136408,-0.00853961
16,0.101342,0.0842655,0.136408,0.00853961
17,0.304025,0.124836,0.132946,0.0297303
18,0.506708,0.162666,0.124356,0.0588662
19,0.709392,0.16623,0.109084,0.0921972
20,0.912075,0.0547928,0.0869824,0.114596
21,1.11476,0.0391273,0.0626303,0.124114
22,1.31744,0.0259572,0.0366707,0.13071
23,1.52013,0.0121834,0.00964484,0.134575
24,1.72281,-0.00542131,-0.0178815,0.13526
25,1.92549,-0.0232586,-0.0451852,0.132354
26,2.12818,-0.0110744,-0.0715334,0.128875
27,2.33086,-0.0428978,-0.0974267,0.123405
28,2.53354,-0.290397,-0.121558,0.0896282
29,2.73623,-0.166291,-0.133759,0.0433467
30,2.93891,-0.0849692,-0.139129,0.0178835
31,3.14159,-0.0914986,-0.141008,4.79292e-16
