j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0952124,-0.14321,5.47762e-16
1,-2.93891,-0.0882635,-0.141254,-0.0185938
2,-2.73623,-0.172074,-0.135673,-0.0449768
3,-2.53354,-0.287137,-0.123022,-0.0915141
4,-2.33086,-0.0412439,-0.0985761,-0.124793
5,-2.12818,-0.0117314,-0.0724355,-0.130161
6,-1.92549,-0.0254645,-0.045813,-0.133931
7,-1.72281,-0.00676896,-0.0181444,-0.137197
8,-1.52013,0.0128333,0.00980225,-0.136583
9,-1.31744,0.0281884,0.0372217,-0.132426
10,-1.11476,0.0408259,0.0634832,-0.125432
11,-0.912075,0.0543367,0.0880675,-0.115788
12,-0.709392,0.16522,0.11042,-0.0935374
13,-0.506708,0.162777,0.125984,-0.0602977
14,-0.304025,0.127664,0.134862,-0.0308639
15,-0.101342,0.088444,0.138496,-0.00896307
16,0.101342,0.088444,0.138496,0.00896307
17,0.304025,0.127664,0.134862,0.0308639
18,0.506708,0.162777,0.125984,0.0602977
19,0.709392,0.16522,0.11042,0.0935374
20,0.912075,0.0543367,0.0880675,0.115788
21,1.11476,0.0408259,0.0634832,0.125432
22,1.31744,0.0281884,0.0372217,0.132426
23,1.52013,0.0128333,0.00980225,0.136583
24,1.72281,-0.00676896,-0.0181444,0.137197
25,1.92549,-0.0254645,-0.045813,0.133931
26,2.12818,-0.0117314,-0.0724355,0.130161
27,2.33086,-0.0412439,-0.0985761,0.124793
28,2.53354,-0.287137,-0.123022,0.0915141
29,2.73623,-0.172074,-0.135673,0.0449768
30,2.93891,-0.0882635,-0.141254,0.0185938
31,3.14159,-0.0952124,-0.14321,5.47762e-16
