j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0981384,-0.0865811,-1.40364e-15
1,-2.93891,-0.0883817,-0.0845653,-0.0189023
2,-2.73623,-0.0838303,-0.0789188,-0.0363545
3,-2.53354,-0.057559,-0.0698284,-0.0506831
4,-2.33086,-0.0590667,-0.0583735,-0.0625022
5,-2.12818,-0.0399571,-0.0444921,-0.0725374
6,-1.92549,-0.0385733,-0.0289693,-0.0804958
7,-1.72281,-0.0120265,-0.0118618,-0.0856237
8,-1.52013,0.0119209,0.00573975,-0.0856344
9,-1.31744,0.033976,0.0228516,-0.0809831
10,-1.11476,0.0527485,0.0385676,-0.0721943
11,-0.912075,0.03879,0.0521167,-0.0629176
12,-0.709392,0.0566352,0.0640723,-0.0532471
13,-0.506708,0.0673987,0.0737013,-0.0406773
14,-0.304025,0.0710201,0.0805616,-0.0266497
15,-0.101342,0.0959742,0.0845042,-0.00972619
16,0.101342,0.0959742,0.0845042,0.00972619
17,0.304025,0.0710201,0.0805616,0.0266497
18,0.506708,0.0673987,0.0737013,0.0406773
19,0.709392,0.0566352,0.0640723,0.0532471
20,0.912075,0.03879,0.0521167,0.0629176
21,1.11476,0.0527485,0.0385676,0.0721943
22,1.31744,0.033976,0.0228516,0.0809831
23,1.52013,0.0119209,0.00573975,0.0856344
24,1.72281,-0.0120265,-0.0118618,0.0856237
25,1.92549,-0.0385733,-0.0289693,0.0804958
26,2.12818,-0.0399571,-0.0444921,0.0725374
27,2.33086,-0.0590667,-0.0583735,0.0625022
28,2.53354,-0.057559,-0.0698284,0.0506831
29,2.73623,-0.0838303,-0.0789188,0.0363545
30,2.93891,-0.0883817,-0.0845653,0.0189023
31,3.14159,-0.0981384,-0.0865811,-1.40364e-15
