j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0014798,-0.000618068,-9.04022e-16
1,-2.93891,-0.00147981,-0.000587672,-0.000299932
2,-2.73623,-0.00147958,-0.000496485,-0.000599842
3,-2.53354,-0.00148524,-0.000344516,-0.000900302
4,-2.33086,-0.00139896,-0.000131533,-0.00119259
5,-2.12818,-0.00199649,0.000138921,-0.00153669
6,-1.92549,-0.0023859,0.000491392,-0.00198081
7,-1.72281,0.00602624,0.000941876,-0.00161189
8,-1.52013,0.0151394,0.0011448,0.000533069
9,-1.31744,0.000338874,0.000725788,0.00210166
10,-1.11476,-0.00336091,0.000292855,0.00179541
11,-0.912075,-0.00124468,-2.01049e-06,0.00132867
12,-0.709392,-0.00149418,-0.000245743,0.00105111
13,-0.506708,-0.00147925,-0.000428095,0.000749776
14,-0.304025,-0.00147982,-0.000549678,0.000449899
15,-0.101342,-0.0014798,-0.000610469,0.000149966
16,0.101342,-0.0014798,-0.000610469,-0.000149966
17,0.304025,-0.00147982,-0.000549678,-0.000449899
18,0.506708,-0.00147925,-0.000428095,-0.000749776
19,0.709392,-0.00149418,-0.000245743,-0.00105111
20,0.912075,-0.00124468,-2.01049e-06,-0.00132867
21,1.11476,-0.00336091,0.000292855,-0.00179541
22,1.31744,0.000338874,0.000725788,-0.00210166
23,1.52013,0.0151394,0.0011448,-0.000533069
24,1.72281,0.00602624,0.000941876,0.00161189
25,1.92549,-0.0023859,0.000491392,0.00198081
26,2.12818,-0.00199649,0.000138921,0.00153669
27,2.33086,-0.00139896,-0.000131533,0.00119259
28,2.53354,-0.00148524,-0.000344516,0.000900302
29,2.73623,-0.00147958,-0.000496485,0.000599842
30,2.93891,-0.00147981,-0.000587672,0.000299932
31,3.14159,-0.0014798,-0.000618068,-9.04022e-16
