j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0959977,0.126326,6.84703e-17
1,-2.93891,0.104262,0.124354,0.0202947
2,-2.73623,0.126033,0.118099,0.0436332
3,-2.53354,0.135719,0.106667,0.0701596
4,-2.33086,0.0899376,0.089659,0.093028
5,-2.12818,0.0555989,0.0689564,0.107777
6,-1.92549,0.0424898,0.0459698,0.117717
7,-1.72281,0.0227267,0.0212377,0.124327
8,-1.52013,0.00139367,-0.00442802,0.126771
9,-1.31744,-0.0205165,-0.030151,0.124833
10,-1.11476,-0.0416412,-0.0550312,0.118534
11,-0.912075,-0.0611733,-0.0782007,0.108114
12,-0.709392,-0.079897,-0.0988572,0.0938181
13,-0.506708,-0.181816,-0.116231,0.0672957
14,-0.304025,-0.117562,-0.126137,0.0369562
15,-0.101342,-0.123554,-0.131212,0.0125211
16,0.101342,-0.123554,-0.131212,-0.0125211
17,0.304025,-0.117562,-0.126137,-0.0369562
18,0.506708,-0.181816,-0.116231,-0.0672957
19,0.709392,-0.079897,-0.0988572,-0.0938181
20,0.912075,-0.0611733,-0.0782007,-0.108114
21,1.11476,-0.0416412,-0.0550312,-0.118534
22,1.31744,-0.0205165,-0.030151,-0.124833
23,1.52013,0.00139367,-0.00442802,-0.126771
24,1.72281,0.0227267,0.0212377,-0.124327
25,1.92549,0.0424898,0.0459698,-0.117717
26,2.12818,0.0555989,0.0689564,-0.107777
27,2.33086,0.0899376,0.089659,-0.093028
28,2.53354,0.135719,0.106667,-0.0701596
29,2.73623,0.126033,0.118099,-0.0436332
30,2.93891,0.104262,0.124354,-0.0202947
31,3.14159,0.0959977,0.126326,6.84703e-17
