j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0191465,0.0558556,-1.00994e-15
1,-2.93891,0.0325507,0.0554623,0.00523908
2,-2.73623,0.0665255,0.0537318,0.0152796
3,-2.53354,0.0871266,0.0492684,0.030851
4,-2.33086,0.0502482,0.0412258,0.0447728
5,-2.12818,0.0186421,0.031119,0.0517543
6,-1.92549,0.0125102,0.0202464,0.0549113
7,-1.72281,0.0070752,0.00885981,0.0568961
8,-1.52013,0.000511745,-0.00281741,0.057665
9,-1.31744,-0.00724727,-0.0145157,0.0569824
10,-1.11476,-0.0155715,-0.0259162,0.0546699
11,-0.912075,-0.0643187,-0.036677,0.0465737
12,-0.709392,-0.0469546,-0.0447956,0.0352971
13,-0.506708,-0.0457552,-0.0509853,0.0259017
14,-0.304025,-0.0510661,-0.0552953,0.0160897
15,-0.101342,-0.0538502,-0.0575075,0.00545727
16,0.101342,-0.0538502,-0.0575075,-0.00545727
17,0.304025,-0.0510661,-0.0552953,-0.0160897
18,0.506708,-0.0457552,-0.0509853,-0.0259017
19,0.709392,-0.0469546,-0.0447956,-0.0352971
20,0.912075,-0.0643187,-0.036677,-0.0465737
21,1.11476,-0.0155715,-0.0259162,-0.0546699
22,1.31744,-0.00724727,-0.0145157,-0.0569824
23,1.52013,0.000511745,-0.00281741,-0.057665
24,1.72281,0.0070752,0.00885981,-0.0568961
25,1.92549,0.0125102,0.0202464,-0.0549113
26,2.12818,0.0186421,0.031119,-0.0517543
27,2.33086,0.0502482,0.0412258,-0.0447728
28,2.53354,0.0871266,0.0492684,-0.030851
29,2.73623,0.0665255,0.0537318,-0.0152796
30,2.93891,0.0325507,0.0554623,-0.00523908
31,3.14159,0.0191465,0.0558556,-1.00994e-15
