j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0728724,-0.0468993,1.64329e-15
1,-2.93891,-0.0597285,-0.0454025,-0.013438
2,-2.73623,-0.0258504,-0.041452,-0.0221107
3,-2.53354,0.000528716,-0.0364395,-0.0246769
4,-2.33086,-0.0162336,-0.0314488,-0.0262684
5,-2.12818,-0.0772421,-0.0257912,-0.0357414
6,-1.92549,-0.0183363,-0.0169604,-0.0454275
7,-1.72281,-0.00544564,-0.0073764,-0.0478376
8,-1.52013,0.00574643,0.00243135,-0.0478071
9,-1.31744,0.016201,0.012003,-0.0455829
10,-1.11476,0.0249692,0.0209092,-0.0414107
11,-0.912075,0.031602,0.0287895,-0.0356776
12,-0.709392,0.0363892,0.0353717,-0.0287873
13,-0.506708,0.0396441,0.0404589,-0.0210819
14,-0.304025,0.0416295,0.0439176,-0.0128455
15,-0.101342,0.0425626,0.0456661,-0.00431336
16,0.101342,0.0425626,0.0456661,0.00431336
17,0.304025,0.0416295,0.0439176,0.0128455
18,0.506708,0.0396441,0.0404589,0.0210819
19,0.709392,0.0363892,0.0353717,0.0287873
20,0.912075,0.031602,0.0287895,0.0356776
21,1.11476,0.0249692,0.0209092,0.0414107
22,1.31744,0.016201,0.012003,0.0455829
23,1.52013,0.00574643,0.00243135,0.0478071
24,1.72281,-0.00544564,-0.0073764,0.0478376
25,1.92549,-0.0183363,-0.0169604,0.0454275
26,2.12818,-0.0772421,-0.0257912,0.0357414
27,2.33086,-0.0162336,-0.0314488,0.0262684
28,2.53354,0.000528716,-0.0364395,0.0246769
29,2.73623,-0.0258504,-0.041452,0.0221107
30,2.93891,-0.0597285,-0.0454025,0.013438
31,3.14159,-0.0728724,-0.0468993,1.64329e-15
