j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0663898,-0.0390447,3.42351e-16
1,-2.93891,-0.0530358,-0.0376811,-0.0121028
2,-2.73623,-0.018691,-0.0341386,-0.0193717
3,-2.53354,0.0075688,-0.0298284,-0.0204988
4,-2.33086,-0.010916,-0.0258291,-0.0208381
5,-2.12818,-0.0559766,-0.0213814,-0.0276171
6,-1.92549,-0.0327342,-0.0146341,-0.0366072
7,-1.72281,-0.00487976,-0.00654202,-0.040419
8,-1.52013,0.00502195,0.00175048,-0.0404046
9,-1.31744,0.0141589,0.00983667,-0.0384608
10,-1.11476,0.0216281,0.0173412,-0.0348341
11,-0.912075,0.0270575,0.0239572,-0.0299002
12,-0.709392,0.0308067,0.0294618,-0.0240361
13,-0.506708,0.0332385,0.0337007,-0.0175457
14,-0.304025,0.0346533,0.0365742,-0.0106654
15,-0.101342,0.0352944,0.0380241,-0.0035768
16,0.101342,0.0352944,0.0380241,0.0035768
17,0.304025,0.0346533,0.0365742,0.0106654
18,0.506708,0.0332385,0.0337007,0.0175457
19,0.709392,0.0308067,0.0294618,0.0240361
20,0.912075,0.0270575,0.0239572,0.0299002
21,1.11476,0.0216281,0.0173412,0.0348341
22,1.31744,0.0141589,0.00983667,0.0384608
23,1.52013,0.00502195,0.00175048,0.0404046
24,1.72281,-0.00487976,-0.00654202,0.040419
25,1.92549,-0.0327342,-0.0146341,0.0366072
26,2.12818,-0.0559766,-0.0213814,0.0276171
27,2.33086,-0.010916,-0.0258291,0.0208381
28,2.53354,0.0075688,-0.0298284,0.0204988
29,2.73623,-0.018691,-0.0341386,0.0193717
30,2.93891,-0.0530358,-0.0376811,0.0121028
31,3.14159,-0.0663898,-0.0390447,3.42351e-16
