j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.089149,0.136753,-7.53173e-16
1,-2.93891,0.119502,0.134922,0.021145
2,-2.73623,0.131038,0.128182,0.0465352
3,-2.53354,0.1654,0.116058,0.0765767
4,-2.33086,0.0999367,0.09714,0.103466
5,-2.12818,0.0398102,0.0741163,0.117629
6,-1.92549,0.0429288,0.0494572,0.126013
7,-1.72281,0.029628,0.0230346,0.133367
8,-1.52013,0.00625593,-0.00460513,0.137003
9,-1.31744,-0.0265991,-0.0325019,0.134941
10,-1.11476,-0.0504959,-0.0593059,0.127129
11,-0.912075,-0.0398611,-0.0840356,0.117972
12,-0.709392,-0.0823212,-0.107128,0.105589
13,-0.506708,-0.226383,-0.126838,0.0743048
14,-0.304025,-0.135838,-0.137248,0.0375967
15,-0.101342,-0.117576,-0.142078,0.0119153
16,0.101342,-0.117576,-0.142078,-0.0119153
17,0.304025,-0.135838,-0.137248,-0.0375967
18,0.506708,-0.226383,-0.126838,-0.0743048
19,0.709392,-0.0823212,-0.107128,-0.105589
20,0.912075,-0.0398611,-0.0840356,-0.117972
21,1.11476,-0.0504959,-0.0593059,-0.127129
22,1.31744,-0.0265991,-0.0325019,-0.134941
23,1.52013,0.00625593,-0.00460513,-0.137003
24,1.72281,0.029628,0.0230346,-0.133367
25,1.92549,0.0429288,0.0494572,-0.126013
26,2.12818,0.0398102,0.0741163,-0.117629
27,2.33086,0.0999367,0.09714,-0.103466
28,2.53354,0.1654,0.116058,-0.0765767
29,2.73623,0.131038,0.128182,-0.0465352
30,2.93891,0.119502,0.134922,-0.021145
31,3.14159,0.089149,0.136753,-7.53173e-16
