j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.00148899,0.000612775,7.38463e-16
1,-2.93891,0.00148899,0.00058219,0.000301795
2,-2.73623,0.00148899,0.000490437,0.000603589
3,-2.53354,0.00148899,0.000337515,0.000905384
4,-2.33086,0.001489,0.000123425,0.00120718
5,-2.12818,0.00148657,-0.000151835,0.00150873
6,-1.92549,0.0017926,-0.000488164,0.00184104
7,-1.72281,-0.00401596,-0.000898133,0.00161573
8,-1.52013,-0.0172581,-0.00114313,-0.000540222
9,-1.31744,0.00236701,-0.000679145,-0.00204931
10,-1.11476,0.00148238,-0.000312404,-0.0016592
11,-0.912075,0.00148902,-6.55894e-06,-0.00135808
12,-0.709392,0.00148899,0.000238116,-0.00105628
13,-0.506708,0.00148899,0.000421622,-0.000754486
14,-0.304025,0.00148899,0.00054396,-0.000452692
15,-0.101342,0.00148899,0.000605128,-0.000150897
16,0.101342,0.00148899,0.000605128,0.000150897
17,0.304025,0.00148899,0.00054396,0.000452692
18,0.506708,0.00148899,0.000421622,0.000754486
19,0.709392,0.00148899,0.000238116,0.00105628
20,0.912075,0.00148902,-6.55894e-06,0.00135808
21,1.11476,0.00148238,-0.000312404,0.0016592
22,1.31744,0.00236701,-0.000679145,0.00204931
23,1.52013,-0.0172581,-0.00114313,0.000540222
24,1.72281,-0.00401596,-0.000898133,-0.00161573
25,1.92549,0.0017926,-0.000488164,-0.00184104
26,2.12818,0.00148657,-0.000151835,-0.00150873
27,2.33086,0.001489,0.000123425,-0.00120718
28,2.53354,0.00148899,0.000337515,-0.000905384
29,2.73623,0.00148899,0.000490437,-0.000603589
30,2.93891,0.00148899,0.00058219,-0.000301795
31,3.14159,0.00148899,0.000612775,7.38463e-16
