j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0209907,-0.0618532,1.33517e-15
1,-2.93891,-0.0368543,-0.061422,-0.00586212
2,-2.73623,-0.0740525,-0.0594769,-0.0171016
3,-2.53354,-0.0807296,-0.0544896,-0.0327875
4,-2.33086,-0.0947374,-0.0461859,-0.0505696
5,-2.12818,-0.00690539,-0.0339904,-0.0608703
6,-1.92549,-0.00443405,-0.0215112,-0.0620194
7,-1.72281,-0.000387975,-0.00884978,-0.0625081
8,-1.52013,0.00483622,0.00382754,-0.0620573
9,-1.31744,0.0104237,0.0163062,-0.0605108
10,-1.11476,0.015983,0.0283566,-0.0578347
11,-0.912075,0.0262296,0.0397505,-0.0535568
12,-0.709392,0.0785628,0.0500668,-0.042937
13,-0.506708,0.0922469,0.0571557,-0.0256268
14,-0.304025,0.0502242,0.060455,-0.0111885
15,-0.101342,0.0300899,0.0616911,-0.00304937
16,0.101342,0.0300899,0.0616911,0.00304937
17,0.304025,0.0502242,0.060455,0.0111885
18,0.506708,0.0922469,0.0571557,0.0256268
19,0.709392,0.0785628,0.0500668,0.042937
20,0.912075,0.0262296,0.0397505,0.0535568
21,1.11476,0.015983,0.0283566,0.0578347
22,1.31744,0.0104237,0.0163062,0.0605108
23,1.52013,0.00483622,0.00382754,0.0620573
24,1.72281,-0.000387975,-0.00884978,0.0625081
25,1.92549,-0.00443405,-0.0215112,0.0620194
26,2.12818,-0.00690539,-0.0339904,0.0608703
27,2.33086,-0.0947374,-0.0461859,0.0505696
28,2.53354,-0.0807296,-0.0544896,0.0327875
29,2.73623,-0.0740525,-0.0594769,0.0171016
30,2.93891,-0.0368543,-0.061422,0.00586212
31,3.14159,-0.0209907,-0.0618532,1.33517e-15
