j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0856687,-0.13649,7.53173e-16
1,-2.93891,-0.0795399,-0.134731,-0.0167425
2,-2.73623,-0.154685,-0.129704,-0.0404793
3,-2.53354,-0.294257,-0.118322,-0.0859759
4,-2.33086,-0.0442099,-0.0948517,-0.120277
5,-2.12818,-0.00997124,-0.0695655,-0.125768
6,-1.92549,-0.0201555,-0.0438697,-0.128821
7,-1.72281,-0.00355718,-0.0173459,-0.131224
8,-1.52013,0.0112141,0.00932404,-0.130448
9,-1.31744,0.0227264,0.0355333,-0.127008
10,-1.11476,0.0364589,0.060809,-0.12101
11,-0.912075,0.0546462,0.0845869,-0.111778
12,-0.709392,0.166077,0.10612,-0.0894091
13,-0.506708,0.160753,0.12083,-0.0562876
14,-0.304025,0.119671,0.128937,-0.027869
15,-0.101342,0.0776647,0.132128,-0.00787068
16,0.101342,0.0776647,0.132128,0.00787068
17,0.304025,0.119671,0.128937,0.027869
18,0.506708,0.160753,0.12083,0.0562876
19,0.709392,0.166077,0.10612,0.0894091
20,0.912075,0.0546462,0.0845869,0.111778
21,1.11476,0.0364589,0.060809,0.12101
22,1.31744,0.0227264,0.0355333,0.127008
23,1.52013,0.0112141,0.00932404,0.130448
24,1.72281,-0.00355718,-0.0173459,0.131224
25,1.92549,-0.0201555,-0.0438697,0.128821
26,2.12818,-0.00997124,-0.0695655,0.125768
27,2.33086,-0.0442099,-0.0948517,0.120277
28,2.53354,-0.294257,-0.118322,0.0859759
29,2.73623,-0.154685,-0.129704,0.0404793
30,2.93891,-0.0795399,-0.134731,0.0167425
31,3.14159,-0.0856687,-0.13649,7.53173e-16
