j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000380269,0.000127487,-1.26135e-15
1,-2.93891,0.000380179,0.000119677,7.70651e-05
2,-2.73623,0.000382001,9.62478e-05,0.000154306
3,-2.53354,0.000355871,5.71262e-05,0.000229083
4,-2.33086,0.000571671,3.38527e-06,0.000323081
5,-2.12818,2.46648e-05,-7.38403e-05,0.000383515
6,-1.92549,-0.00281607,-0.000152079,0.000100629
7,-1.72281,-0.000842971,-0.000114632,-0.000270184
8,-1.52013,0.0044478,-4.25553e-05,9.51351e-05
9,-1.31744,-0.00327704,-0.000153197,0.000213782
10,-1.11476,-0.00187433,-0.000129215,-0.000308266
11,-0.912075,0.00100058,-2.82357e-05,-0.000396814
12,-0.709392,0.000312478,3.16397e-05,-0.000263746
13,-0.506708,0.000384703,7.86783e-05,-0.000193093
14,-0.304025,0.00038006,0.000109913,-0.00011559
15,-0.101342,0.00038027,0.000125535,-3.85372e-05
16,0.101342,0.00038027,0.000125535,3.85372e-05
17,0.304025,0.00038006,0.000109913,0.00011559
18,0.506708,0.000384703,7.86783e-05,0.000193093
19,0.709392,0.000312478,3.16397e-05,0.000263746
20,0.912075,0.00100058,-2.82357e-05,0.000396814
21,1.11476,-0.00187433,-0.000129215,0.000308266
22,1.31744,-0.00327704,-0.000153197,-0.000213782
23,1.52013,0.0044478,-4.25553e-05,-9.51351e-05
24,1.72281,-0.000842971,-0.000114632,0.000270184
25,1.92549,-0.00281607,-0.000152079,-0.000100629
26,2.12818,2.46648e-05,-7.38403e-05,-0.000383515
27,2.33086,0.000571671,3.38527e-06,-0.000323081
28,2.53354,0.000355871,5.71262e-05,-0.000229083
29,2.73623,0.000382001,9.62478e-05,-0.000154306
30,2.93891,0.000380179,0.000119677,-7.70651e-05
31,3.14159,0.000380269,0.000127487,-1.26135e-15
