j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00995776,0.0253668,1.54914e-15
1,-2.93891,0.0039667,0.0255713,-0.000607145
2,-2.73623,0.0393356,0.0256129,0.00378119
3,-2.53354,0.0626029,0.0240386,0.0141118
4,-2.33086,0.0311933,0.0198925,0.0236173
5,-2.12818,0.003381,0.0144649,0.0271211
6,-1.92549,0.000939849,0.00889848,0.027559
7,-1.72281,0.000986691,0.00329343,0.0277542
8,-1.52013,0.000129981,-0.00235215,0.0278674
9,-1.31744,-0.0172184,-0.00800307,0.0261356
10,-1.11476,-0.025694,-0.0129467,0.0217868
11,-0.912075,-0.0110338,-0.0168347,0.0180647
12,-0.709392,-0.0157337,-0.0202695,0.0153521
13,-0.506708,-0.0199487,-0.0230579,0.011736
14,-0.304025,-0.0231165,-0.0250269,0.00737166
15,-0.101342,-0.0248121,-0.0260462,0.0025145
16,0.101342,-0.0248121,-0.0260462,-0.0025145
17,0.304025,-0.0231165,-0.0250269,-0.00737166
18,0.506708,-0.0199487,-0.0230579,-0.011736
19,0.709392,-0.0157337,-0.0202695,-0.0153521
20,0.912075,-0.0110338,-0.0168347,-0.0180647
21,1.11476,-0.025694,-0.0129467,-0.0217868
22,1.31744,-0.0172184,-0.00800307,-0.0261356
23,1.52013,0.000129981,-0.00235215,-0.0278674
24,1.72281,0.000986691,0.00329343,-0.0277542
25,1.92549,0.000939849,0.00889848,-0.027559
26,2.12818,0.003381,0.0144649,-0.0271211
27,2.33086,0.0311933,0.0198925,-0.0236173
28,2.53354,0.0626029,0.0240386,-0.0141118
29,2.73623,0.0393356,0.0256129,-0.00378119
30,2.93891,0.0039667,0.0255713,0.000607145
31,3.14159,-0.00995776,0.0253668,1.54914e-15
