j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.070963,0.0856192,-6.16232e-16
1,-2.93891,0.0924808,0.0841616,0.0165637
2,-2.73623,0.0731469,0.0789049,0.0333487
3,-2.53354,0.0875856,0.0706432,0.0496376
4,-2.33086,0.0440081,0.0587835,0.0629735
5,-2.12818,0.0194651,0.0451158,0.069406
6,-1.92549,0.0426451,0.0306486,0.0757003
7,-1.72281,0.0315615,0.0144294,0.0832206
8,-1.52013,0.00750948,-0.00308628,0.0871801
9,-1.31744,-0.0245644,-0.0209105,0.0854517
10,-1.11476,-0.049823,-0.0377256,0.0779132
11,-0.912075,-0.0363133,-0.0524939,0.069184
12,-0.709392,-0.0722278,-0.0657704,0.0581842
13,-0.506708,-0.0659711,-0.0760798,0.0441789
14,-0.304025,-0.0883094,-0.0836791,0.0285439
15,-0.101342,-0.096675,-0.0876506,0.00979721
16,0.101342,-0.096675,-0.0876506,-0.00979721
17,0.304025,-0.0883094,-0.0836791,-0.0285439
18,0.506708,-0.0659711,-0.0760798,-0.0441789
19,0.709392,-0.0722278,-0.0657704,-0.0581842
20,0.912075,-0.0363133,-0.0524939,-0.069184
21,1.11476,-0.049823,-0.0377256,-0.0779132
22,1.31744,-0.0245644,-0.0209105,-0.0854517
23,1.52013,0.00750948,-0.00308628,-0.0871801
24,1.72281,0.0315615,0.0144294,-0.0832206
25,1.92549,0.0426451,0.0306486,-0.0757003
26,2.12818,0.0194651,0.0451158,-0.069406
27,2.33086,0.0440081,0.0587835,-0.0629735
28,2.53354,0.0875856,0.0706432,-0.0496376
29,2.73623,0.0731469,0.0789049,-0.0333487
30,2.93891,0.0924808,0.0841616,-0.0165637
31,3.14159,0.070963,0.0856192,-6.16232e-16
