j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0625086,0.126818,-1.91717e-15
1,-2.93891,0.0958473,0.125535,0.016048
2,-2.73623,0.126053,0.120313,0.0385358
3,-2.53354,0.177157,0.109913,0.0692636
4,-2.33086,0.112321,0.092236,0.0985998
5,-2.12818,0.037515,0.0699443,0.113784
6,-1.92549,0.0275409,0.0461116,0.120377
7,-1.72281,0.0174001,0.0211474,0.124932
8,-1.52013,0.00424567,-0.00453159,0.127125
9,-1.31744,-0.0184704,-0.030385,0.125684
10,-1.11476,-0.0347834,-0.0554796,0.120287
11,-0.912075,-0.0340504,-0.0791453,0.113311
12,-0.709392,-0.103635,-0.101412,0.0993579
13,-0.506708,-0.223935,-0.119422,0.0661615
14,-0.304025,-0.123441,-0.128232,0.0309579
15,-0.101342,-0.0910199,-0.131971,0.00922411
16,0.101342,-0.0910199,-0.131971,-0.00922411
17,0.304025,-0.123441,-0.128232,-0.0309579
18,0.506708,-0.223935,-0.119422,-0.0661615
19,0.709392,-0.103635,-0.101412,-0.0993579
20,0.912075,-0.0340504,-0.0791453,-0.113311
21,1.11476,-0.0347834,-0.0554796,-0.120287
22,1.31744,-0.0184704,-0.030385,-0.125684
23,1.52013,0.00424567,-0.00453159,-0.127125
24,1.72281,0.0174001,0.0211474,-0.124932
25,1.92549,0.0275409,0.0461116,-0.120377
26,2.12818,0.037515,0.0699443,-0.113784
27,2.33086,0.112321,0.092236,-0.0985998
28,2.53354,0.177157,0.109913,-0.0692636
29,2.73623,0.126053,0.120313,-0.0385358
30,2.93891,0.0958473,0.125535,-0.016048
31,3.14159,0.0625086,0.126818,-1.91717e-15
