j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000114546,-7.2886e-05,-4.41446e-16
1,-2.93891,-0.000114597,-7.05332e-05,-2.32218e-05
2,-2.73623,-0.000113436,-6.34727e-05,-4.6331e-05
3,-2.53354,-0.000132291,-5.17522e-05,-7.12334e-05
4,-2.33086,4.8006e-05,-3.4597e-05,-7.9775e-05
5,-2.12818,-0.000563952,-1.9414e-05,-0.000132062
6,-1.92549,-0.00284142,1.89364e-05,-0.000477168
7,-1.72281,0.00103205,0.000174014,-0.000660533
8,-1.52013,0.0076865,0.000286695,0.000223018
9,-1.31744,-0.00244603,8.36099e-05,0.000754096
10,-1.11476,-0.0023887,-1.89908e-05,0.000264136
11,-0.912075,0.00039524,-2.34622e-05,6.21153e-05
12,-0.709392,-0.000163147,-4.41702e-05,8.56359e-05
13,-0.506708,-0.000111727,-5.81761e-05,5.77797e-05
14,-0.304025,-0.000114664,-6.75922e-05,3.48368e-05
15,-0.101342,-0.000114546,-7.22978e-05,1.16083e-05
16,0.101342,-0.000114546,-7.22978e-05,-1.16083e-05
17,0.304025,-0.000114664,-6.75922e-05,-3.48368e-05
18,0.506708,-0.000111727,-5.81761e-05,-5.77797e-05
19,0.709392,-0.000163147,-4.41702e-05,-8.56359e-05
20,0.912075,0.00039524,-2.34622e-05,-6.21153e-05
21,1.11476,-0.0023887,-1.89908e-05,-0.000264136
22,1.31744,-0.00244603,8.36099e-05,-0.000754096
23,1.52013,0.0076865,0.000286695,-0.000223018
24,1.72281,0.00103205,0.000174014,0.000660533
25,1.92549,-0.00284142,1.89364e-05,0.000477168
26,2.12818,-0.000563952,-1.9414e-05,0.000132062
27,2.33086,4.8006e-05,-3.4597e-05,7.9775e-05
28,2.53354,-0.000132291,-5.17522e-05,7.12334e-05
29,2.73623,-0.000113436,-6.34727e-05,4.6331e-05
30,2.93891,-0.000114597,-7.05332e-05,2.32218e-05
31,3.14159,-0.000114546,-7.2886e-05,-4.41446e-16
