j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00407328,0.0551672,-3.42351e-16
1,-2.93891,0.0242589,0.0552509,0.00204564
2,-2.73623,0.0565805,0.054338,0.010238
3,-2.53354,0.116859,0.0511007,0.0278147
4,-2.33086,0.0766358,0.0430629,0.0474237
5,-2.12818,0.0122431,0.0318767,0.0564309
6,-1.92549,-0.00187281,0.0201877,0.0574818
7,-1.72281,-0.00346097,0.00857553,0.0569413
8,-1.52013,0.00158892,-0.00289443,0.0567516
9,-1.31744,-0.0016479,-0.0144297,0.0567456
10,-1.11476,-0.00369547,-0.0258972,0.0562041
11,-0.912075,-0.0451855,-0.0372129,0.0512504
12,-0.709392,-0.0803045,-0.0466724,0.038533
13,-0.506708,-0.0756778,-0.0528329,0.0227255
14,-0.304025,-0.0556468,-0.0558846,0.00941687
15,-0.101342,-0.0186376,-0.0566502,0.00188876
16,0.101342,-0.0186376,-0.0566502,-0.00188876
17,0.304025,-0.0556468,-0.0558846,-0.00941687
18,0.506708,-0.0756778,-0.0528329,-0.0227255
19,0.709392,-0.0803045,-0.0466724,-0.038533
20,0.912075,-0.0451855,-0.0372129,-0.0512504
21,1.11476,-0.00369547,-0.0258972,-0.0562041
22,1.31744,-0.0016479,-0.0144297,-0.0567456
23,1.52013,0.00158892,-0.00289443,-0.0567516
24,1.72281,-0.00346097,0.00857553,-0.0569413
25,1.92549,-0.00187281,0.0201877,-0.0574818
26,2.12818,0.0122431,0.0318767,-0.0564309
27,2.33086,0.0766358,0.0430629,-0.0474237
28,2.53354,0.116859,0.0511007,-0.0278147
29,2.73623,0.0565805,0.054338,-0.010238
30,2.93891,0.0242589,0.0552509,-0.00204564
31,3.14159,-0.00407328,0.0551672,-3.42351e-16
