j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.103411,-0.111855,3.08116e-16
1,-2.93891,-0.101359,-0.109731,-0.0207517
2,-2.73623,-0.10609,-0.103443,-0.0417749
3,-2.53354,-0.141433,-0.0927971,-0.0668593
4,-2.33086,-0.0614646,-0.0763407,-0.0874213
5,-2.12818,-0.0450153,-0.0573594,-0.0982122
6,-1.92549,-0.02684,-0.0365288,-0.105494
7,-1.72281,-0.00761598,-0.0145956,-0.108986
8,-1.52013,0.0118912,0.00765049,-0.108553
9,-1.31744,0.0315034,0.0294081,-0.104155
10,-1.11476,0.0503318,0.0498715,-0.0958617
11,-0.912075,0.0673228,0.0682672,-0.0839383
12,-0.709392,0.0817461,0.0838973,-0.0688315
13,-0.506708,0.0930626,0.0961692,-0.051116
14,-0.304025,0.100849,0.104618,-0.0314647
15,-0.101342,0.104816,0.108924,-0.0106222
16,0.101342,0.104816,0.108924,0.0106222
17,0.304025,0.100849,0.104618,0.0314647
18,0.506708,0.0930626,0.0961692,0.051116
19,0.709392,0.0817461,0.0838973,0.0688315
20,0.912075,0.0673228,0.0682672,0.0839383
21,1.11476,0.0503318,0.0498715,0.0958617
22,1.31744,0.0315034,0.0294081,0.104155
23,1.52013,0.0118912,0.00765049,0.108553
24,1.72281,-0.00761598,-0.0145956,0.108986
25,1.92549,-0.02684,-0.0365288,0.105494
26,2.12818,-0.0450153,-0.0573594,0.0982122
27,2.33086,-0.0614646,-0.0763407,0.0874213
28,2.53354,-0.141433,-0.0927971,0.0668593
29,2.73623,-0.10609,-0.103443,0.0417749
30,2.93891,-0.101359,-0.109731,0.0207517
31,3.14159,-0.103411,-0.111855,3.08116e-16
