j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00168278,-0.000655942,1.45794e-15
1,-2.93891,-0.001715,-0.000621377,-0.000344337
2,-2.73623,-0.00159371,-0.000516359,-0.000679648
3,-2.53354,-0.00178884,-0.000345871,-0.00102244
4,-2.33086,-0.00244627,-0.000101896,-0.00145163
5,-2.12818,-0.000418938,0.000242573,-0.001742
6,-1.92549,0.00303203,0.000604252,-0.00147718
7,-1.72281,0.00387844,0.000841374,-0.000776863
8,-1.52013,0.00625599,0.000919167,0.000250177
9,-1.31744,0.00287716,0.00073996,0.00117575
10,-1.11476,0.00204682,0.000442558,0.00167475
11,-0.912075,-0.00195653,6.10722e-05,0.0016839
12,-0.709392,-0.00254063,-0.000240039,0.00122815
13,-0.506708,-0.00134715,-0.00043678,0.000834158
14,-0.304025,-0.00176041,-0.000578179,0.000519233
15,-0.101342,-0.00168159,-0.000647259,0.000170415
16,0.101342,-0.00168159,-0.000647259,-0.000170415
17,0.304025,-0.00176041,-0.000578179,-0.000519233
18,0.506708,-0.00134715,-0.00043678,-0.000834158
19,0.709392,-0.00254063,-0.000240039,-0.00122815
20,0.912075,-0.00195653,6.10722e-05,-0.0016839
21,1.11476,0.00204682,0.000442558,-0.00167475
22,1.31744,0.00287716,0.00073996,-0.00117575
23,1.52013,0.00625599,0.000919167,-0.000250177
24,1.72281,0.00387844,0.000841374,0.000776863
25,1.92549,0.00303203,0.000604252,0.00147718
26,2.12818,-0.000418938,0.000242573,0.001742
27,2.33086,-0.00244627,-0.000101896,0.00145163
28,2.53354,-0.00178884,-0.000345871,0.00102244
29,2.73623,-0.00159371,-0.000516359,0.000679648
30,2.93891,-0.001715,-0.000621377,0.000344337
31,3.14159,-0.00168278,-0.000655942,1.45794e-15
