j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00155318,-0.000599974,1.45125e-15
1,-2.93891,-0.00158224,-0.000568072,-0.000317749
2,-2.73623,-0.00146733,-0.00047117,-0.000626797
3,-2.53354,-0.00167311,-0.000313989,-0.000945054
4,-2.33086,-0.00225592,-8.80762e-05,-0.00134323
5,-2.12818,-0.00015225,0.000230511,-0.00158728
6,-1.92549,0.0030436,0.000555353,-0.00129426
7,-1.72281,0.00328164,0.000755161,-0.00065325
8,-1.52013,0.00523059,0.000820158,0.000209395
9,-1.31744,0.00261518,0.00067028,0.0010045
10,-1.11476,0.00223688,0.000412968,0.00149621
11,-0.912075,-0.00167863,6.37645e-05,0.00155279
12,-0.709392,-0.00240903,-0.00021648,0.00113854
13,-0.506708,-0.00123761,-0.000397761,0.00076898
14,-0.304025,-0.00162304,-0.000528199,0.000479077
15,-0.101342,-0.00155215,-0.000591962,0.000157297
16,0.101342,-0.00155215,-0.000591962,-0.000157297
17,0.304025,-0.00162304,-0.000528199,-0.000479077
18,0.506708,-0.00123761,-0.000397761,-0.00076898
19,0.709392,-0.00240903,-0.00021648,-0.00113854
20,0.912075,-0.00167863,6.37645e-05,-0.00155279
21,1.11476,0.00223688,0.000412968,-0.00149621
22,1.31744,0.00261518,0.00067028,-0.0010045
23,1.52013,0.00523059,0.000820158,-0.000209395
24,1.72281,0.00328164,0.000755161,0.00065325
25,1.92549,0.0030436,0.000555353,0.00129426
26,2.12818,-0.00015225,0.000230511,0.00158728
27,2.33086,-0.00225592,-8.80762e-05,0.00134323
28,2.53354,-0.00167311,-0.000313989,0.000945054
29,2.73623,-0.00146733,-0.00047117,0.000626797
30,2.93891,-0.00158224,-0.000568072,0.000317749
31,3.14159,-0.00155318,-0.000599974,1.45125e-15
