j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000169648,-9.51122e-05,7.41672e-16
1,-2.93891,-0.000169696,-9.16275e-05,-3.43896e-05
2,-2.73623,-0.000168593,-8.11717e-05,-6.86724e-05
3,-2.53354,-0.000186747,-6.37901e-05,-0.000104683
4,-2.33086,-1.03071e-05,-3.87367e-05,-0.000124653
5,-2.12818,-0.000627098,-1.32599e-05,-0.000189249
6,-1.92549,-0.00283867,3.79784e-05,-0.000540475
7,-1.72281,0.00123827,0.000205831,-0.000702663
8,-1.52013,0.00803202,0.000322815,0.000236804
9,-1.31744,-0.00234918,0.000109838,0.000812713
10,-1.11476,-0.00244079,-6.63243e-06,0.00032729
11,-0.912075,0.000328401,-2.2834e-05,0.000113216
12,-0.709392,-0.000216409,-5.25265e-05,0.000124566
13,-0.506708,-0.000166972,-7.33288e-05,8.57132e-05
14,-0.304025,-0.000169758,-8.72718e-05,5.15883e-05
15,-0.101342,-0.000169647,-9.4241e-05,1.71924e-05
16,0.101342,-0.000169647,-9.4241e-05,-1.71924e-05
17,0.304025,-0.000169758,-8.72718e-05,-5.15883e-05
18,0.506708,-0.000166972,-7.33288e-05,-8.57132e-05
19,0.709392,-0.000216409,-5.25265e-05,-0.000124566
20,0.912075,0.000328401,-2.2834e-05,-0.000113216
21,1.11476,-0.00244079,-6.63243e-06,-0.00032729
22,1.31744,-0.00234918,0.000109838,-0.000812713
23,1.52013,0.00803202,0.000322815,-0.000236804
24,1.72281,0.00123827,0.000205831,0.000702663
25,1.92549,-0.00283867,3.79784e-05,0.000540475
26,2.12818,-0.000627098,-1.32599e-05,0.000189249
27,2.33086,-1.03071e-05,-3.87367e-05,0.000124653
28,2.53354,-0.000186747,-6.37901e-05,0.000104683
29,2.73623,-0.000168593,-8.11717e-05,6.86724e-05
30,2.93891,-0.000169696,-9.16275e-05,3.43896e-05
31,3.14159,-0.000169648,-9.51122e-05,7.41672e-16
