j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0731997,0.134904,-1.8487e-15
1,-2.93891,0.106407,0.1334,0.0182017
2,-2.73623,0.133111,0.127526,0.0424749
3,-2.53354,0.180346,0.116183,0.0742412
4,-2.33086,0.113206,0.0974307,0.10399
5,-2.12818,0.0401355,0.0740283,0.11953
6,-1.92549,0.0328252,0.0489771,0.126924
7,-1.72281,0.0213715,0.0225775,0.132417
8,-1.52013,0.00480109,-0.00470014,0.135069
9,-1.31744,-0.0214186,-0.032175,0.133385
10,-1.11476,-0.0402544,-0.05877,0.127135
11,-0.912075,-0.0374962,-0.0837112,0.119255
12,-0.709392,-0.0943114,-0.107112,0.105898
13,-0.506708,-0.241833,-0.126639,0.0718325
14,-0.304025,-0.131461,-0.136231,0.0340023
15,-0.101342,-0.10203,-0.140422,0.0103399
16,0.101342,-0.10203,-0.140422,-0.0103399
17,0.304025,-0.131461,-0.136231,-0.0340023
18,0.506708,-0.241833,-0.126639,-0.0718325
19,0.709392,-0.0943114,-0.107112,-0.105898
20,0.912075,-0.0374962,-0.0837112,-0.119255
21,1.11476,-0.0402544,-0.05877,-0.127135
22,1.31744,-0.0214186,-0.032175,-0.133385
23,1.52013,0.00480109,-0.00470014,-0.135069
24,1.72281,0.0213715,0.0225775,-0.132417
25,1.92549,0.0328252,0.0489771,-0.126924
26,2.12818,0.0401355,0.0740283,-0.11953
27,2.33086,0.113206,0.0974307,-0.10399
28,2.53354,0.180346,0.116183,-0.0742412
29,2.73623,0.133111,0.127526,-0.0424749
30,2.93891,0.106407,0.1334,-0.0182017
31,3.14159,0.0731997,0.134904,-1.8487e-15
