j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000216419,6.09761e-05,4.6622e-17
1,-2.93891,0.000216344,5.65307e-05,4.3857e-05
2,-2.73623,0.000217917,4.31979e-05,8.78658e-05
3,-2.53354,0.000194411,2.09129e-05,0.000129652
4,-2.33086,0.000398265,-9.35866e-06,0.000189715
5,-2.12818,-0.000174782,-5.59912e-05,0.000212363
6,-1.92549,-0.00283466,-9.54435e-05,-9.2619e-05
7,-1.72281,-0.000217108,-1.84465e-05,-0.00040189
8,-1.52013,0.00554762,6.74694e-05,0.000138313
9,-1.31744,-0.00300936,-7.45139e-05,0.000395544
10,-1.11476,-0.00205433,-9.2871e-05,-0.000117619
11,-0.912075,0.000798994,-2.68349e-05,-0.000244838
12,-0.709392,0.000155573,6.37804e-06,-0.0001481
13,-0.506708,0.000220244,3.32e-05,-0.000110014
14,-0.304025,0.000216246,5.09741e-05,-6.57794e-05
15,-0.101342,0.00021642,5.98648e-05,-2.19324e-05
16,0.101342,0.00021642,5.98648e-05,2.19324e-05
17,0.304025,0.000216246,5.09741e-05,6.57794e-05
18,0.506708,0.000220244,3.32e-05,0.000110014
19,0.709392,0.000155573,6.37804e-06,0.0001481
20,0.912075,0.000798994,-2.68349e-05,0.000244838
21,1.11476,-0.00205433,-9.2871e-05,0.000117619
22,1.31744,-0.00300936,-7.45139e-05,-0.000395544
23,1.52013,0.00554762,6.74694e-05,-0.000138313
24,1.72281,-0.000217108,-1.84465e-05,0.00040189
25,1.92549,-0.00283466,-9.54435e-05,9.2619e-05
26,2.12818,-0.000174782,-5.59912e-05,-0.000212363
27,2.33086,0.000398265,-9.35866e-06,-0.000189715
28,2.53354,0.000194411,2.09129e-05,-0.000129652
29,2.73623,0.000217917,4.31979e-05,-8.78658e-05
30,2.93891,0.000216344,5.65307e-05,-4.3857e-05
31,3.14159,0.000216419,6.09761e-05,4.6622e-17
