j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.109583,-0.0936042,2.39646e-16
1,-2.93891,-0.0984456,-0.0913533,-0.021082
2,-2.73623,-0.0691981,-0.0850583,-0.0380713
3,-2.53354,-0.0793843,-0.0759205,-0.0531289
4,-2.33086,-0.0713062,-0.0635216,-0.0684001
5,-2.12818,-0.0459643,-0.0481934,-0.0802845
6,-1.92549,-0.0279985,-0.0309769,-0.08778
7,-1.72281,-0.00875576,-0.0126103,-0.0915048
8,-1.52013,0.00986832,0.00611607,-0.091392
9,-1.31744,0.0279924,0.024437,-0.0875551
10,-1.11476,0.044411,0.041608,-0.0802177
11,-0.912075,0.0582153,0.0569546,-0.0698173
12,-0.709392,0.0692473,0.0699096,-0.0569
13,-0.506708,0.0774901,0.08002,-0.0420294
14,-0.304025,0.0829514,0.086947,-0.02577
15,-0.101342,0.0856684,0.0904663,-0.00868178
16,0.101342,0.0856684,0.0904663,0.00868178
17,0.304025,0.0829514,0.086947,0.02577
18,0.506708,0.0774901,0.08002,0.0420294
19,0.709392,0.0692473,0.0699096,0.0569
20,0.912075,0.0582153,0.0569546,0.0698173
21,1.11476,0.044411,0.041608,0.0802177
22,1.31744,0.0279924,0.024437,0.0875551
23,1.52013,0.00986832,0.00611607,0.091392
24,1.72281,-0.00875576,-0.0126103,0.0915048
25,1.92549,-0.0279985,-0.0309769,0.08778
26,2.12818,-0.0459643,-0.0481934,0.0802845
27,2.33086,-0.0713062,-0.0635216,0.0684001
28,2.53354,-0.0793843,-0.0759205,0.0531289
29,2.73623,-0.0691981,-0.0850583,0.0380713
30,2.93891,-0.0984456,-0.0913533,0.021082
31,3.14159,-0.109583,-0.0936042,2.39646e-16
