j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0554599,-0.0150626,1.16399e-15
1,-2.93891,-0.0350548,-0.0139235,-0.00917292
2,-2.73623,-0.0128348,-0.0113442,-0.0140261
3,-2.53354,0.0443864,-0.00823775,-0.0108286
4,-2.33086,0.0290351,-0.00695468,-0.00338799
5,-2.12818,-0.0135904,-0.00686438,-0.0018228
6,-1.92549,-0.0335,-0.00621577,-0.00659502
7,-1.72281,-0.0448151,-0.00419098,-0.0145316
8,-1.52013,0.00622965,-0.000325147,-0.0184419
9,-1.31744,0.0175733,0.00328476,-0.0160297
10,-1.11476,0.0293034,0.00617275,-0.0112791
11,-0.912075,0.00172756,0.00785694,-0.00813437
12,-0.709392,-0.00407762,0.00947015,-0.00837253
13,-0.506708,-0.00609813,0.0112509,-0.00940376
14,-0.304025,0.00786731,0.0132821,-0.00922447
15,-0.101342,0.041578,0.0149902,-0.00421359
16,0.101342,0.041578,0.0149902,0.00421359
17,0.304025,0.00786731,0.0132821,0.00922447
18,0.506708,-0.00609813,0.0112509,0.00940376
19,0.709392,-0.00407762,0.00947015,0.00837253
20,0.912075,0.00172756,0.00785694,0.00813437
21,1.11476,0.0293034,0.00617275,0.0112791
22,1.31744,0.0175733,0.00328476,0.0160297
23,1.52013,0.00622965,-0.000325147,0.0184419
24,1.72281,-0.0448151,-0.00419098,0.0145316
25,1.92549,-0.0335,-0.00621577,0.00659502
26,2.12818,-0.0135904,-0.00686438,0.0018228
27,2.33086,0.0290351,-0.00695468,0.00338799
28,2.53354,0.0443864,-0.00823775,0.0108286
29,2.73623,-0.0128348,-0.0113442,0.0140261
30,2.93891,-0.0350548,-0.0139235,0.00917292
31,3.14159,-0.0554599,-0.0150626,1.16399e-15
