j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.121329,0.12455,-1.09552e-15
1,-2.93891,0.117164,0.122058,0.0241693
2,-2.73623,0.110811,0.114753,0.0472727
3,-2.53354,0.108284,0.102896,0.0694761
4,-2.33086,0.0759762,0.0865897,0.0881494
5,-2.12818,0.0611265,0.0671627,0.102044
6,-1.92549,0.0530343,0.0452246,0.113613
7,-1.72281,0.028225,0.0211078,0.121848
8,-1.52013,0.00253361,-0.00416843,0.124965
9,-1.31744,-0.0232074,-0.0295488,0.12287
10,-1.11476,-0.0473596,-0.0539758,0.115718
11,-0.912075,-0.0667776,-0.0764572,0.104152
12,-0.709392,-0.0779607,-0.0961954,0.0894835
13,-0.506708,-0.153012,-0.112731,0.0660764
14,-0.304025,-0.117172,-0.122981,0.0386955
15,-0.101342,-0.13233,-0.128417,0.0134106
16,0.101342,-0.13233,-0.128417,-0.0134106
17,0.304025,-0.117172,-0.122981,-0.0386955
18,0.506708,-0.153012,-0.112731,-0.0660764
19,0.709392,-0.0779607,-0.0961954,-0.0894835
20,0.912075,-0.0667776,-0.0764572,-0.104152
21,1.11476,-0.0473596,-0.0539758,-0.115718
22,1.31744,-0.0232074,-0.0295488,-0.12287
23,1.52013,0.00253361,-0.00416843,-0.124965
24,1.72281,0.028225,0.0211078,-0.121848
25,1.92549,0.0530343,0.0452246,-0.113613
26,2.12818,0.0611265,0.0671627,-0.102044
27,2.33086,0.0759762,0.0865897,-0.0881494
28,2.53354,0.108284,0.102896,-0.0694761
29,2.73623,0.110811,0.114753,-0.0472727
30,2.93891,0.117164,0.122058,-0.0241693
31,3.14159,0.121329,0.12455,-1.09552e-15
