j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.10715,-0.0903749,6.84703e-17
1,-2.93891,-0.0958218,-0.088174,-0.0205695
2,-2.73623,-0.0661345,-0.0820367,-0.0369824
3,-2.53354,-0.0703087,-0.0731825,-0.0508098
4,-2.33086,-0.07434,-0.0614401,-0.0654687
5,-2.12818,-0.0448791,-0.0466437,-0.0775506
6,-1.92549,-0.0273138,-0.0300037,-0.0848667
7,-1.72281,-0.00852992,-0.0122415,-0.0884992
8,-1.52013,0.00959268,0.00587098,-0.0883915
9,-1.31744,0.0271947,0.0235894,-0.0846634
10,-1.11476,0.0430869,0.0401907,-0.0775409
11,-0.912075,0.0563924,0.0550219,-0.0674595
12,-0.709392,0.0669862,0.0675366,-0.0549561
13,-0.506708,0.0748767,0.0772993,-0.0405795
14,-0.304025,0.0800914,0.0839861,-0.0248748
15,-0.101342,0.0826815,0.0873827,-0.00837908
16,0.101342,0.0826815,0.0873827,0.00837908
17,0.304025,0.0800914,0.0839861,0.0248748
18,0.506708,0.0748767,0.0772993,0.0405795
19,0.709392,0.0669862,0.0675366,0.0549561
20,0.912075,0.0563924,0.0550219,0.0674595
21,1.11476,0.0430869,0.0401907,0.0775409
22,1.31744,0.0271947,0.0235894,0.0846634
23,1.52013,0.00959268,0.00587098,0.0883915
24,1.72281,-0.00852992,-0.0122415,0.0884992
25,1.92549,-0.0273138,-0.0300037,0.0848667
26,2.12818,-0.0448791,-0.0466437,0.0775506
27,2.33086,-0.07434,-0.0614401,0.0654687
28,2.53354,-0.0703087,-0.0731825,0.0508098
29,2.73623,-0.0661345,-0.0820367,0.0369824
30,2.93891,-0.0958218,-0.088174,0.0205695
31,3.14159,-0.10715,-0.0903749,6.84703e-17
