j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000758384,-0.000331529,5.82933e-16
1,-2.93891,-0.000758406,-0.000315952,-0.000153714
2,-2.73623,-0.0007578,-0.000269219,-0.000307369
3,-2.53354,-0.000769486,-0.000191355,-0.000462147
4,-2.33086,-0.000633471,-8.18799e-05,-0.000604325
5,-2.12818,-0.00127464,5.36184e-05,-0.000797696
6,-1.92549,-0.00273842,0.00024148,-0.00120439
7,-1.72281,0.00341523,0.000541837,-0.0011358
8,-1.52013,0.0115254,0.000701894,0.000378315
9,-1.31744,-0.00125096,0.00038848,0.00141955
10,-1.11476,-0.00293557,0.000126456,0.000995279
11,-0.912075,-0.000380704,-1.49726e-05,0.000659202
12,-0.709392,-0.000788283,-0.000140762,0.000540734
13,-0.506708,-0.000756916,-0.000234168,0.000384141
14,-0.304025,-0.000758436,-0.00029648,0.000230573
15,-0.101342,-0.000758384,-0.000327635,7.68559e-05
16,0.101342,-0.000758384,-0.000327635,-7.68559e-05
17,0.304025,-0.000758436,-0.00029648,-0.000230573
18,0.506708,-0.000756916,-0.000234168,-0.000384141
19,0.709392,-0.000788283,-0.000140762,-0.000540734
20,0.912075,-0.000380704,-1.49726e-05,-0.000659202
21,1.11476,-0.00293557,0.000126456,-0.000995279
22,1.31744,-0.00125096,0.00038848,-0.00141955
23,1.52013,0.0115254,0.000701894,-0.000378315
24,1.72281,0.00341523,0.000541837,0.0011358
25,1.92549,-0.00273842,0.00024148,0.00120439
26,2.12818,-0.00127464,5.36184e-05,0.000797696
27,2.33086,-0.000633471,-8.18799e-05,0.000604325
28,2.53354,-0.000769486,-0.000191355,0.000462147
29,2.73623,-0.0007578,-0.000269219,0.000307369
30,2.93891,-0.000758406,-0.000315952,0.000153714
31,3.14159,-0.000758384,-0.000331529,5.82933e-16
