j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000422282,9.35192e-05,1.05561e-15
1,-2.93891,0.000265579,8.48454e-05,6.97089e-05
2,-2.73623,0.000383874,6.52615e-05,0.000135526
3,-2.53354,0.000934609,2.99078e-05,0.000269143
4,-2.33086,-0.000343833,-4.38401e-05,0.000329013
5,-2.12818,-0.002146,-0.000103463,7.66889e-05
6,-1.92549,-0.000831395,-7.49272e-05,-0.000225046
7,-1.72281,0.000828894,-1.22371e-05,-0.000225299
8,-1.52013,0.00218028,1.64016e-05,7.96552e-05
9,-1.31744,-0.00020054,-4.45267e-05,0.000280285
10,-1.11476,-0.0014751,-9.72167e-05,0.000110473
11,-0.912075,-0.00188974,-8.93088e-05,-0.000230526
12,-0.709392,0.000649018,-3.76925e-06,-0.000356262
13,-0.506708,0.000978006,5.51082e-05,-0.000191377
14,-0.304025,1.86929e-05,7.38087e-05,-9.03699e-05
15,-0.101342,0.000436521,9.17412e-05,-4.42378e-05
16,0.101342,0.000436521,9.17412e-05,4.42378e-05
17,0.304025,1.86929e-05,7.38087e-05,9.03699e-05
18,0.506708,0.000978006,5.51082e-05,0.000191377
19,0.709392,0.000649018,-3.76925e-06,0.000356262
20,0.912075,-0.00188974,-8.93088e-05,0.000230526
21,1.11476,-0.0014751,-9.72167e-05,-0.000110473
22,1.31744,-0.00020054,-4.45267e-05,-0.000280285
23,1.52013,0.00218028,1.64016e-05,-7.96552e-05
24,1.72281,0.000828894,-1.22371e-05,0.000225299
25,1.92549,-0.000831395,-7.49272e-05,0.000225046
26,2.12818,-0.002146,-0.000103463,-7.66889e-05
27,2.33086,-0.000343833,-4.38401e-05,-0.000329013
28,2.53354,0.000934609,2.99078e-05,-0.000269143
29,2.73623,0.000383874,6.52615e-05,-0.000135526
30,2.93891,0.000265579,8.48454e-05,-6.97089e-05
31,3.14159,0.000422282,9.35192e-05,1.05561e-15
