j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0712423,-0.122323,-9.58584e-16
1,-2.93891,-0.0653977,-0.12086,-0.0138473
2,-2.73623,-0.139442,-0.11671,-0.0346062
3,-2.53354,-0.258795,-0.106831,-0.0749642
4,-2.33086,-0.0644162,-0.0863216,-0.107719
5,-2.12818,-0.00701145,-0.0631656,-0.114958
6,-1.92549,-0.013498,-0.0397216,-0.117036
7,-1.72281,0.000322432,-0.0157231,-0.118371
8,-1.52013,0.0089449,0.0082622,-0.117432
9,-1.31744,0.015497,0.03188,-0.114955
10,-1.11476,0.0298495,0.0548612,-0.11036
11,-0.912075,0.051798,0.0766162,-0.102085
12,-0.709392,0.160657,0.0962432,-0.0805548
13,-0.506708,0.15102,0.10927,-0.048969
14,-0.304025,0.104834,0.116094,-0.0230403
15,-0.101342,0.0612594,0.11861,-0.00620813
16,0.101342,0.0612594,0.11861,0.00620813
17,0.304025,0.104834,0.116094,0.0230403
18,0.506708,0.15102,0.10927,0.048969
19,0.709392,0.160657,0.0962432,0.0805548
20,0.912075,0.051798,0.0766162,0.102085
21,1.11476,0.0298495,0.0548612,0.11036
22,1.31744,0.015497,0.03188,0.114955
23,1.52013,0.0089449,0.0082622,0.117432
24,1.72281,0.000322432,-0.0157231,0.118371
25,1.92549,-0.013498,-0.0397216,0.117036
26,2.12818,-0.00701145,-0.0631656,0.114958
27,2.33086,-0.0644162,-0.0863216,0.107719
28,2.53354,-0.258795,-0.106831,0.0749642
29,2.73623,-0.139442,-0.11671,0.0346062
30,2.93891,-0.0653977,-0.12086,0.0138473
31,3.14159,-0.0712423,-0.122323,-9.58584e-16
