j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000634028,-0.000247984,-1.73208e-15
1,-2.93891,-0.000634028,-0.00023496,-0.000128507
2,-2.73623,-0.000634028,-0.000195891,-0.000257014
3,-2.53354,-0.000634055,-0.000130776,-0.000385524
4,-2.33086,-0.000632051,-3.96126e-05,-0.000513833
5,-2.12818,-0.000716072,7.75153e-05,-0.000650454
6,-1.92549,0.000604653,0.00022406,-0.000661745
7,-1.72281,0.00318828,0.000345765,-0.000277363
8,-1.52013,0.000385718,0.000336494,8.48326e-05
9,-1.31744,0.00342019,0.000311377,0.00047053
10,-1.11476,-0.000866627,0.000145756,0.000729313
11,-0.912075,-0.000628795,1.57373e-05,0.000577765
12,-0.709392,-0.000634095,-8.84504e-05,0.000449781
13,-0.506708,-0.000634028,-0.000166589,0.000321267
14,-0.304025,-0.000634028,-0.000218682,0.000192761
15,-0.101342,-0.000634028,-0.000244728,6.42535e-05
16,0.101342,-0.000634028,-0.000244728,-6.42535e-05
17,0.304025,-0.000634028,-0.000218682,-0.000192761
18,0.506708,-0.000634028,-0.000166589,-0.000321267
19,0.709392,-0.000634095,-8.84504e-05,-0.000449781
20,0.912075,-0.000628795,1.57373e-05,-0.000577765
21,1.11476,-0.000866627,0.000145756,-0.000729313
22,1.31744,0.00342019,0.000311377,-0.00047053
23,1.52013,0.000385718,0.000336494,-8.48326e-05
24,1.72281,0.00318828,0.000345765,0.000277363
25,1.92549,0.000604653,0.00022406,0.000661745
26,2.12818,-0.000716072,7.75153e-05,0.000650454
27,2.33086,-0.000632051,-3.96126e-05,0.000513833
28,2.53354,-0.000634055,-0.000130776,0.000385524
29,2.73623,-0.000634028,-0.000195891,0.000257014
30,2.93891,-0.000634028,-0.00023496,0.000128507
31,3.14159,-0.000634028,-0.000247984,-1.73208e-15
