j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.12627,-0.116578,1.19823e-15
1,-2.93891,-0.116835,-0.113984,-0.0246367
2,-2.73623,-0.105915,-0.106591,-0.0472106
3,-2.53354,-0.115586,-0.0948463,-0.0696579
4,-2.33086,-0.0638919,-0.0783536,-0.0878465
5,-2.12818,-0.0534492,-0.0592362,-0.099738
6,-1.92549,-0.0327417,-0.0379231,-0.108473
7,-1.72281,-0.0103281,-0.015265,-0.112838
8,-1.52013,0.0117925,0.00781747,-0.112689
9,-1.31744,0.0335821,0.0304155,-0.108091
10,-1.11476,0.0537299,0.0516339,-0.0992424
11,-0.912075,0.0711004,0.0706451,-0.0865919
12,-0.709392,0.0852875,0.0867354,-0.0707433
13,-0.506708,0.0960804,0.0993221,-0.0523632
14,-0.304025,0.103334,0.107962,-0.0321542
15,-0.101342,0.106976,0.112356,-0.0108411
16,0.101342,0.106976,0.112356,0.0108411
17,0.304025,0.103334,0.107962,0.0321542
18,0.506708,0.0960804,0.0993221,0.0523632
19,0.709392,0.0852875,0.0867354,0.0707433
20,0.912075,0.0711004,0.0706451,0.0865919
21,1.11476,0.0537299,0.0516339,0.0992424
22,1.31744,0.0335821,0.0304155,0.108091
23,1.52013,0.0117925,0.00781747,0.112689
24,1.72281,-0.0103281,-0.015265,0.112838
25,1.92549,-0.0327417,-0.0379231,0.108473
26,2.12818,-0.0534492,-0.0592362,0.099738
27,2.33086,-0.0638919,-0.0783536,0.0878465
28,2.53354,-0.115586,-0.0948463,0.0696579
29,2.73623,-0.105915,-0.106591,0.0472106
30,2.93891,-0.116835,-0.113984,0.0246367
31,3.14159,-0.12627,-0.116578,1.19823e-15
