j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.140939,-0.139658,-1.43788e-15
1,-2.93891,-0.134262,-0.136763,-0.0278893
2,-2.73623,-0.163778,-0.128352,-0.0580931
3,-2.53354,-0.115012,-0.113214,-0.0863462
4,-2.33086,-0.0755968,-0.0933506,-0.105663
5,-2.12818,-0.0602714,-0.0703817,-0.119432
6,-1.92549,-0.0370236,-0.0449368,-0.129292
7,-1.72281,-0.0117198,-0.017971,-0.134232
8,-1.52013,0.0136889,0.00947622,-0.134032
9,-1.31744,0.0390014,0.0363611,-0.128692
10,-1.11476,0.0628402,0.0616438,-0.118372
11,-0.912075,0.0838461,0.084345,-0.103506
12,-0.709392,0.101322,0.103602,-0.0847409
13,-0.506708,0.114816,0.118696,-0.0628371
14,-0.304025,0.12399,0.129074,-0.0386361
15,-0.101342,0.128628,0.134358,-0.0130354
16,0.101342,0.128628,0.134358,0.0130354
17,0.304025,0.12399,0.129074,0.0386361
18,0.506708,0.114816,0.118696,0.0628371
19,0.709392,0.101322,0.103602,0.0847409
20,0.912075,0.0838461,0.084345,0.103506
21,1.11476,0.0628402,0.0616438,0.118372
22,1.31744,0.0390014,0.0363611,0.128692
23,1.52013,0.0136889,0.00947622,0.134032
24,1.72281,-0.0117198,-0.017971,0.134232
25,1.92549,-0.0370236,-0.0449368,0.129292
26,2.12818,-0.0602714,-0.0703817,0.119432
27,2.33086,-0.0755968,-0.0933506,0.105663
28,2.53354,-0.115012,-0.113214,0.0863462
29,2.73623,-0.163778,-0.128352,0.0580931
30,2.93891,-0.134262,-0.136763,0.0278893
31,3.14159,-0.140939,-0.139658,-1.43788e-15
