j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0708496,-0.0389816,1.36941e-16
1,-2.93891,-0.0536345,-0.0375263,-0.0126154
2,-2.73623,-0.0363979,-0.0338677,-0.0217395
3,-2.53354,0.0180215,-0.0287138,-0.0236018
4,-2.33086,0.0111214,-0.0243003,-0.0206484
5,-2.12818,-0.0389264,-0.0203437,-0.0234662
6,-1.92549,-0.0628055,-0.0147879,-0.0337759
7,-1.72281,-0.00899709,-0.00665205,-0.0410524
8,-1.52013,0.00832949,0.0018534,-0.0411201
9,-1.31744,0.0235425,0.0100167,-0.0378901
10,-1.11476,0.0376322,0.0172128,-0.0316906
11,-0.912075,0.01416,0.022863,-0.0264419
12,-0.709392,0.0157829,0.0279315,-0.0234074
13,-0.506708,0.0179656,0.0323516,-0.0199873
14,-0.304025,0.0290683,0.0360336,-0.0152208
15,-0.101342,0.0605622,0.0385216,-0.00613748
16,0.101342,0.0605622,0.0385216,0.00613748
17,0.304025,0.0290683,0.0360336,0.0152208
18,0.506708,0.0179656,0.0323516,0.0199873
19,0.709392,0.0157829,0.0279315,0.0234074
20,0.912075,0.01416,0.022863,0.0264419
21,1.11476,0.0376322,0.0172128,0.0316906
22,1.31744,0.0235425,0.0100167,0.0378901
23,1.52013,0.00832949,0.0018534,0.0411201
24,1.72281,-0.00899709,-0.00665205,0.0410524
25,1.92549,-0.0628055,-0.0147879,0.0337759
26,2.12818,-0.0389264,-0.0203437,0.0234662
27,2.33086,0.0111214,-0.0243003,0.0206484
28,2.53354,0.0180215,-0.0287138,0.0236018
29,2.73623,-0.0363979,-0.0338677,0.0217395
30,2.93891,-0.0536345,-0.0375263,0.0126154
31,3.14159,-0.0708496,-0.0389816,1.36941e-16
