j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000525101,-0.000276012,-1.3333e-16
1,-2.93891,-0.000650606,-0.000265226,-0.000119148
2,-2.73623,-0.000493443,-0.000227713,-0.000235088
3,-2.53354,-0.000149601,-0.000169929,-0.000300255
4,-2.33086,-0.00156531,-0.000105999,-0.000474047
5,-2.12818,-0.0025623,2.22338e-05,-0.000892345
6,-1.92549,0.000120536,0.000255728,-0.0011398
7,-1.72281,0.00351596,0.00048427,-0.000771269
8,-1.52013,0.00663216,0.000568375,0.000257159
9,-1.31744,0.00137761,0.000380026,0.00106888
10,-1.11476,-0.00116882,0.000135085,0.00109004
11,-0.912075,-0.00282631,-6.18407e-05,0.00068517
12,-0.709392,-0.000666973,-0.00014266,0.000331155
13,-0.506708,5.7376e-05,-0.00019608,0.000269377
14,-0.304025,-0.000842,-0.000251856,0.000189862
15,-0.101342,-0.000515741,-0.000273043,5.22661e-05
16,0.101342,-0.000515741,-0.000273043,-5.22661e-05
17,0.304025,-0.000842,-0.000251856,-0.000189862
18,0.506708,5.7376e-05,-0.00019608,-0.000269377
19,0.709392,-0.000666973,-0.00014266,-0.000331155
20,0.912075,-0.00282631,-6.18407e-05,-0.00068517
21,1.11476,-0.00116882,0.000135085,-0.00109004
22,1.31744,0.00137761,0.000380026,-0.00106888
23,1.52013,0.00663216,0.000568375,-0.000257159
24,1.72281,0.00351596,0.00048427,0.000771269
25,1.92549,0.000120536,0.000255728,0.0011398
26,2.12818,-0.0025623,2.22338e-05,0.000892345
27,2.33086,-0.00156531,-0.000105999,0.000474047
28,2.53354,-0.000149601,-0.000169929,0.000300255
29,2.73623,-0.000493443,-0.000227713,0.000235088
30,2.93891,-0.000650606,-0.000265226,0.000119148
31,3.14159,-0.000525101,-0.000276012,-1.3333e-16
