j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.069203,-0.120094,-8.90114e-16
1,-2.93891,-0.0633456,-0.118672,-0.0134327
2,-2.73623,-0.137126,-0.114648,-0.0337489
3,-2.53354,-0.252763,-0.104991,-0.0732609
4,-2.33086,-0.0673644,-0.0849509,-0.105703
5,-2.12818,-0.00656985,-0.062143,-0.113196
6,-1.92549,-0.0126327,-0.0390651,-0.115142
7,-1.72281,0.000814957,-0.0154683,-0.116339
8,-1.52013,0.00863253,0.00809501,-0.115382
9,-1.31744,0.0145311,0.0313037,-0.113035
10,-1.11476,0.0289144,0.0539154,-0.108632
11,-0.912075,0.0512077,0.0753394,-0.100512
12,-0.709392,0.159508,0.0946597,-0.0791576
13,-0.506708,0.149269,0.107427,-0.0478656
14,-0.304025,0.102586,0.114063,-0.0223422
15,-0.101342,0.0589393,0.116484,-0.00597301
16,0.101342,0.0589393,0.116484,0.00597301
17,0.304025,0.102586,0.114063,0.0223422
18,0.506708,0.149269,0.107427,0.0478656
19,0.709392,0.159508,0.0946597,0.0791576
20,0.912075,0.0512077,0.0753394,0.100512
21,1.11476,0.0289144,0.0539154,0.108632
22,1.31744,0.0145311,0.0313037,0.113035
23,1.52013,0.00863253,0.00809501,0.115382
24,1.72281,0.000814957,-0.0154683,0.116339
25,1.92549,-0.0126327,-0.0390651,0.115142
26,2.12818,-0.00656985,-0.062143,0.113196
27,2.33086,-0.0673644,-0.0849509,0.105703
28,2.53354,-0.252763,-0.104991,0.0732609
29,2.73623,-0.137126,-0.114648,0.0337489
30,2.93891,-0.0633456,-0.118672,0.0134327
31,3.14159,-0.069203,-0.120094,-8.90114e-16
