j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0536565,-0.0590731,7.53173e-16
1,-2.93891,-0.0525868,-0.0579709,-0.0107669
2,-2.73623,-0.0494189,-0.0547085,-0.0211043
3,-2.53354,-0.0442605,-0.049416,-0.0305979
4,-2.33086,-0.073008,-0.0423051,-0.0424821
5,-2.12818,-0.0354911,-0.0321951,-0.0534776
6,-1.92549,-0.0133736,-0.0206271,-0.0584296
7,-1.72281,-0.00291902,-0.00850969,-0.0600807
8,-1.52013,0.00752481,0.00372764,-0.059614
9,-1.31744,0.0179565,0.0156558,-0.0570317
10,-1.11476,0.0279665,0.0268464,-0.0523778
11,-0.912075,0.0370155,0.036888,-0.0457924
12,-0.709392,0.0447099,0.0454091,-0.0375102
13,-0.506708,0.0507546,0.0520934,-0.0278356
14,-0.304025,0.0549179,0.0566927,-0.0171266
15,-0.101342,0.0570403,0.059036,-0.00578056
16,0.101342,0.0570403,0.059036,0.00578056
17,0.304025,0.0549179,0.0566927,0.0171266
18,0.506708,0.0507546,0.0520934,0.0278356
19,0.709392,0.0447099,0.0454091,0.0375102
20,0.912075,0.0370155,0.036888,0.0457924
21,1.11476,0.0279665,0.0268464,0.0523778
22,1.31744,0.0179565,0.0156558,0.0570317
23,1.52013,0.00752481,0.00372764,0.059614
24,1.72281,-0.00291902,-0.00850969,0.0600807
25,1.92549,-0.0133736,-0.0206271,0.0584296
26,2.12818,-0.0354911,-0.0321951,0.0534776
27,2.33086,-0.073008,-0.0423051,0.0424821
28,2.53354,-0.0442605,-0.049416,0.0305979
29,2.73623,-0.0494189,-0.0547085,0.0211043
30,2.93891,-0.0525868,-0.0579709,0.0107669
31,3.14159,-0.0536565,-0.0590731,7.53173e-16
