j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.102565,0.13116,1.43788e-15
1,-2.93891,0.109898,0.129053,0.0215313
2,-2.73623,0.129528,0.122432,0.0457951
3,-2.53354,0.137858,0.11049,0.0728925
4,-2.33086,0.0920565,0.0928838,0.0961924
5,-2.12818,0.0584076,0.0714964,0.111441
6,-1.92549,0.0450391,0.0477095,0.121924
7,-1.72281,0.0240492,0.0220724,0.128926
8,-1.52013,0.00148082,-0.0045527,0.131513
9,-1.31744,-0.0215877,-0.0312386,0.129475
10,-1.11476,-0.0437248,-0.0570377,0.122856
11,-0.912075,-0.063878,-0.0810405,0.111952
12,-0.709392,-0.0816515,-0.102419,0.0972035
13,-0.506708,-0.182382,-0.120444,0.0704459
14,-0.304025,-0.12758,-0.130976,0.0390337
15,-0.101342,-0.128794,-0.136267,0.0130522
16,0.101342,-0.128794,-0.136267,-0.0130522
17,0.304025,-0.12758,-0.130976,-0.0390337
18,0.506708,-0.182382,-0.120444,-0.0704459
19,0.709392,-0.0816515,-0.102419,-0.0972035
20,0.912075,-0.063878,-0.0810405,-0.111952
21,1.11476,-0.0437248,-0.0570377,-0.122856
22,1.31744,-0.0215877,-0.0312386,-0.129475
23,1.52013,0.00148082,-0.0045527,-0.131513
24,1.72281,0.0240492,0.0220724,-0.128926
25,1.92549,0.0450391,0.0477095,-0.121924
26,2.12818,0.0584076,0.0714964,-0.111441
27,2.33086,0.0920565,0.0928838,-0.0961924
28,2.53354,0.137858,0.11049,-0.0728925
29,2.73623,0.129528,0.122432,-0.0457951
30,2.93891,0.109898,0.129053,-0.0215313
31,3.14159,0.102565,0.13116,1.43788e-15
