j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000632052,-0.000317134,-1.48575e-15
1,-2.93891,-0.000753931,-0.000304152,-0.000140458
2,-2.73623,-0.000593947,-0.000260197,-0.000277054
3,-2.53354,-0.000273876,-0.000191843,-0.000365001
4,-2.33086,-0.00169466,-0.000112238,-0.000564496
5,-2.12818,-0.00258753,3.69847e-05,-0.00099846
6,-1.92549,0.000240225,0.000292505,-0.00123634
7,-1.72281,0.00379554,0.000538156,-0.000827348
8,-1.52013,0.00708507,0.000627884,0.000275312
9,-1.31744,0.00155246,0.000426554,0.00115065
10,-1.11476,-0.00111315,0.000161447,0.00119517
11,-0.912075,-0.00291367,-5.79302e-05,0.000787089
12,-0.709392,-0.00081419,-0.000157612,0.000409301
13,-0.506708,-4.99805e-05,-0.000223847,0.000321725
14,-0.304025,-0.000939172,-0.000288029,0.000221482
15,-0.101342,-0.000623163,-0.000313629,6.31524e-05
16,0.101342,-0.000623163,-0.000313629,-6.31524e-05
17,0.304025,-0.000939172,-0.000288029,-0.000221482
18,0.506708,-4.99805e-05,-0.000223847,-0.000321725
19,0.709392,-0.00081419,-0.000157612,-0.000409301
20,0.912075,-0.00291367,-5.79302e-05,-0.000787089
21,1.11476,-0.00111315,0.000161447,-0.00119517
22,1.31744,0.00155246,0.000426554,-0.00115065
23,1.52013,0.00708507,0.000627884,-0.000275312
24,1.72281,0.00379554,0.000538156,0.000827348
25,1.92549,0.000240225,0.000292505,0.00123634
26,2.12818,-0.00258753,3.69847e-05,0.00099846
27,2.33086,-0.00169466,-0.000112238,0.000564496
28,2.53354,-0.000273876,-0.000191843,0.000365001
29,2.73623,-0.000593947,-0.000260197,0.000277054
30,2.93891,-0.000753931,-0.000304152,0.000140458
31,3.14159,-0.000632052,-0.000317134,-1.48575e-15
